,댓글
526,ㅋㅋㅋㅋㅋ지네집 사면서 대통령 말은 왜 믿어 ㅋㅋㅋㅋㅋ
527,@93_so_ra 집값 너무 비싸다 ㅠ 호수랑 나는.집이.잇어서 다행임 ㅠ
528,@k_hanbyul_0305
529,@0._ju ㅅㅂ안사
530,@fish_sm 아니 대출받아서 사고 갚아가는게 맞지 않냐. 동네만봐도 집값오르는게 보였을텐데..ㅎㅎ
531,무슨집값이 1년단위로 올라가냐....진짜 어떻게 살라거....
532,대출을 해서라도 집 사는게 이득이겠다.... @jiheeeeeee_
533,@bye.mylife
534,@eunu0825
535,@sunghwanman
536,@hoonkyungss 어제 말한거랑 비슷하다
537,@1.388
538,@shin.taesu ㅠㅠ
539,@haaaya__ni
540,6000모은거랑 6억 오른거랑 몬 상관 경기광주나 용인쪽으로 가 지 몸 편하고 싶다고 징징대네
541,@irene_._555 그냥무조건 기회되면사야해
542,씨발것
543,@goniyoni
544,@jun__ho123
545,@lojong89 휴
546,집있는 사람을 무조건 투기꾼에 역적취급...실거주1주택까지 재산세 올리는거 보면 목표는 부동산안정화가 아니라 세금올리기인거 너무 투명....
547,시집장가들안간다네요..ㅠ..집살돈두없구한가정꾸리기 겁나는 나라입니다
548,솔직히 돈있으면 살기최고라고들하지만 미안한데 난 돈이없으니까 초악의나라야
549,@luvrinth
550,@tjdnsla 서우야 니 말이 맞다
551,@young.yl.keem 존나낯익다했더니 집이네
552,@zz_zae08 송파구..
553,@d_88.98 내집마련 어렵다 우린 아파트꿈꾸지말자
554,@jorjupzz
555,@2.young_jae
556,부동산정책실패인척 일부러올리는거죠.....
557,@rim_.90 센트럴자이..🤭
558,2년동안 6천모을 정도면 저들도 상류층인데... 저들이 눈이 높은것도 한몫하는거임... 6억오를 정도의 동네라면 몇곳 밖에 안됨
559,문재인 병신새끼와 대깨문이 만든 세상...
560,@han.syoung
561,@sangwukjeon 훠훠훠 집값은 이미 안정화되고 있지요? 이번정부 부동산 정책 문제없지요? 잘하고있지요? 다음번 정권도 민주당거 문제업숩니꽈?
562,@with_seok_
563,@10v3_7 위례??
564,@sungmo_nit
565,@dallinam_95 ㅠㅠ
566,@seun_ggyu
567,@iam__r.sy ....😭
568,@uggnus
569,@sb9725_ ㄷ ㄷ
570,@osy5023 위례 비싸네...
571,@gen_kimu_
572,"대통령이 집값떨어뜨린다고했는데, 오히려 오르면 이건 기만 아닌가?"
573,돈 없으면 원룸같은데 살아야지. 누굴 탓함. 다 똑같은 조건인데. 저렇게 올려도 잘만 팔리니까 올리지. 나라탓 아무리 해도 집 살 사람은 알아서 잘 산다
574,@seojonggak
575,@ydmyung
576,@jaeeem1n 걱정이야..
577,응 180석이야 대다수 국민들은 빛재인 지지해
578,@89.tw
579,응 180석이야 대다수 국민들은 빛재인 지지해🇰🇵🇰🇵
580,응 180석이야 대다수 국민들은 빛재인 지지해🇰🇵
581,인생은 타이밍.
582,@wan_ee818
583,@janghyeonpark
584,@skyshinbi ㅠㅠ
585,@zizi__v 눈물난다
586,@approxia
587,@d_dimd_do 퓨처
588,@zz_kang 현실
589,@2eegusrb 흉....
590,@jun_o.m 와 자기야 청약 신의한수엿을수도..
591,@k____sol 오빠이고바바
592,@iameun_ji
593,@s___june
594,@zralok_k.h 슬프다
595,@editor_hannah
596,이제 나라에서 집사줄꺼 기다리나? 시장경제를 외곡시켰으니 부작용은 당연하고.. 집값이 내릴꺼라고 생각하는것 자체가 거지근성이다. 다른 물가는 다오르는데 집만 내릴꺼라고 믿고싶은... 국가가 미친게 그럴꺼면 진짜 저렴한 소형임대 주택을 늘려서 최소한의 선택지를 주면 되는데. 이건 로또 시장을 만들어서 일확천금을 바라게 하니.. ㅉㅉㅉ
597,@sun_chek
598,@_ygcho 와우..
599,@jikkoratta_
600,@in______0 ㅠㅠ
601,😡😡😡😡누구를 위해 집을만드니
602,@yoonmanq 이래서 집은 사야데..
603,설서 집사려면 현금 5억 있어야 함...한 50년 파밍하면 또 올라서 10억 있어야겠지..마의 루프
604,부동산 안정은 인구가 줄어들면 가능 ㅋㅋ 아니고선 포기해야지
605,@yang._.se_ 이것봐 ㅎㄷㄷ하다...진짜
606,@yeongjun7082
607,@1k2y0j3
608,다른곳분양받아야죠
609,무주택자도 그렇지만 1주택자도 5년뒤면 거품뭅니다.. 마포래미안푸르지오 기준 현재 보유세 437만원이면?5년뒤 1300만원 가까이되고 한달에 100만원 세금.. 서초..반포 강남..송파등 20억에서 30억대 아파트들은 보유세가 3000~4900사이입니다...한달에 400만원 세금 내야해요 ㅋㅋㅋ 그래서 집 내놓으면 누가 사냐...외국인이 삽니다... 문재인 정권이후 외국인은 규제가 없고 내국인 규제만 가한결과 외국인들이 강남 서초 송파 분당 판교 2만채 넘게 샀네요 그중 중국인이65프로이상... 이게 말이 되나요...24번의 정책동안 대체 뭘한거고 아직도 전정권 탓을 하나..미친...것들... 지금 누가봐도 부동산이 왜 오르는지 보이는데 문재인 김현미만...고집을 부린다....진짜 20대 30대..는 집 못산다.. 규제지역 지정안된 김포..그리고 지방 현재 키맞추기중.. 지금 옆에 부동산 정책 및 아직도 문재인 옹호하는 사람 있으면 사이코패스죠..맹목적인 사람들 거르세요...잘못을 인정하고 고쳐야하는데...이나라는 이제 글렀네요
610,@chea0_158 현실..
611,걍 꿈도 꾸지못한채 살아가라는 말이죠.
612,@sunlight_0518
613,@ymin.lee
614,@2___sanghun
615,@hyo_goon
616,@ttama_ttima 희망이 없는데 그냥 죽을래?
617,@hheejjii
618,호도
619,@hyeongjun6__12
620,@jong_subb ㅠㅠㅠㅠ엉
621,평생을 모아도 집 한 채 못사다니...
622,@5._england
623,@hhyunsu_
624,@m_byeongchan 모으다 올라가다니ㅠ
625,@eunukism ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 6억;..?
626,@_xofmqkqh__ ㄹㅇ마음아프다
627,@sh.sh.s._.h 대박이다..
628,@hhj22647 위례 래
629,@kkah._.zero 헐...
630,@jihyun9193
631,"@jino1992 집@몬산ㄴ다,,,"
632,청와대도 전세로 돌려야...매운 맛을 보게끔.🤨🤨🤨
633,@jinmo.han 오빠 이거봐봐.. ㅠ
634,@bugiljo
635,참...막막하다......
636,@_kyozzang
637,@93y_sg
638,@i_am_seoyoung
639,진짜 엿먹어라
640,@ubinnk 로또가 답이닷 !!!
641,언제고 집값이 정상이던때가 있었나?서울근교로 쫓겨가듯 이사하는 사람들은 늘 집값때문이었는데
642,현실임ㅠ현실이라 더 힘빠짐ㅠ
643,@heomyeonghoi 😀아?
644,ㅋㅋㅋㅋㅋㅋㅋ
645,@audijun
646,@wiseshine___
647,에휴..ㅅㅂ
648,@iiimmm_im 6억 올랐..
649,@jjun.heon 오 야 니가 말한거닼ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
650,@glowtin_sh 조댔노
651,@schxh
652,@sh___0124
653,진짜 격공입니드
654,@ddiduburger @da__yun @j_heeing 내가 우울한이유
655,그러게 누가 문제인 뽑으래 ㅇㅅㅇ 중국몽 가즈아아
656,문재인을 믿나 ㅋㅋㅋㅋㅋ 영끌해서 샀어야지🔥
657,@rerumj2 @hanna_0125
658,@nk_monica
659,20년 전에도 신혼부부 서울에 집 사기가 정말 어려웠는뎅.그래도 위 사연자는 신혼에 위례 알아보네요. 상황이 상대적으로 좋아보임
660,@juno5ya 대출이여도 집사놓길 잘한거같아....
661,@jang.gun_meong.gun
662,@yooil_hwanjin 후
663,@1004n1 너 집 잘샀돠
664,@k_yeongeun ㅠㅠㅠ
665,@hhsung_min 로또만이 길..
666,"@sonstick 우리처럼 벌어서 모아도, 차곡차곡 모아서 집사는거눈 불가능해. 모으는 속도를 상승속도가 한참 지나쳤어...... 딱 2년전 값이면 갈데가 좀 있었을텐뎅... 휴ㅠ"
667,@soul_khy
668,@smrj0206 얼른집사야됨 ㅎㅎ
669,걍 다들 공공임대로 가자 나랏님이 가붕개처럼 살라고 하시는데 개천에 용꿈꾸지 말고
670,@t_wony.93 커헉
671,@__yumyum_food 👏👏👏
672,@san____ta 정말 심각해요 그쵸? ㅜㅜ 😔
673,@jino.yang
674,@sang_woo_ki
675,@davidsungmo.kang
676,이건 코로나가 아니라 정기적으로 하는 인사절차 같은디.. 그리고 요즘 대기업들이 대부분 코로나핑계로 더 많이 내보내고있다고 함
677,세금 좀 내려라
678,"코로나 공식 공포이후 불과 9개월 만에 경영난문제로 임직원 내보내는건 코로나라는 시국적인 무기를 사용하는거나 마찬가지
잘나가면 회사이익 이미지 못나가면 직원 나가리
안타까운 현실"
679,아...코로나가 빨리 끝나야지...
680,아모레퍼시픽 다시 방판 확대하겠고만
681,근데.. 아모레퍼시픽이 코로나로 직접 피해입을 기업인가?
682,사는게 힘들어.......ㅜㅜ😢
683,😱😱😱😱
684,"쉽게말해 ""정리해고""..."
685,영업이익이 손해가 아니면 직원을 안고가야지ㅡㅡ핑계네
686,선착순이라메? 웃긴다 증말..
687,@cholong_justina_bang @dm.seong 오메
688,@soojeong_y 언니 우리가 늘 보던... 그곳... ㅋㅋㅋㅋㅋ ㅠ
689,@2_sezzi 삶 퍽퍽하누
690,@wls.22 ㅇㅁㅇ
691,@100_mh_ ㅠ
692,@_inrnre 나 아모레 가고시팟는데
693,@maeng_h2 대박이다
694,@don9_9ooo 동구의 선견지명은 어디까지...
695,@a_reum___i
696,@1230.1992
697,@younghak_park_ ㅠ
698,@jay.yun.86 훈!
699,@ji_hyang 봐봐
700,ㅍㅋ
701,"@ooooi1522 근데 하루종일 저렇게 쓰면 저시간에 밧데리없는게 맞는거 아닌감,,?"
702,@lolyurilol 뭐야??
703,@suukjin_k 이거 바바바
704,@sg_wooooo 뭐더냐
705,@m_____.in
706,@liveatthismoment @tendon_95 림덜 배뤄리 어때욘
707,@ae_velys2 그래?.. ㅎ
708,@day____k @yemm_6ki 잘 생각해바...
709,@hhonngg @ji__oh 킄
710,@l_jwoo_2 사지말라나까
711,"@yu___.5 ,,"
712,예? @lime.e
713,@_yeon_11_ 이런
714,@sommyeah 별론가바
715,@94_wldus
716,@anderson_yh 이거 한번 바바유~~~참고쓰
717,@h_hhj00 배터리인성문제있니~~
718,@eunhy._.e 5g가 문젠가? ㄹㅋㅅㅋㅋㅅㅋㄹㄹㅋㅋㄹ배터리나 바꿔야겟네
719,@_2sy2 흠..🤔
720,@1ombre_dans_1eau 네?
721,@sj.1104 상지 함 바바
722,@e_inthefield 이거바바
723,@won_seok1989 이거바바
724,🔥🔥🔥🔥
725,이거 매장가면 살 수 있나요?
726,@jhshin_ds 먹어봤는데 쫀맛!!!
727,@pearlllk27 이거있나욤
728,믿고 거르는 인사이트
729,노재팬
730,아식스 어느나라껀지 알고 올린거?
731,아빠신발같네..
732,거짓말
733,별로....
734,안사요 일본꺼 불매운동 유니클로만 하나요 여러분? 일본 브랜드 잘 알아보고 불매 운동에 적극 동참해야 합니다. 일본이 우습게 봐요. 유니클로만 알고있는 멍청한 한국인 이라고 할꺼 아닙니까!!!
735,뭐가이쁘단거지ㅠㅠ안이쁜데
736,일제라구.
737,왜이러는걸까요nojapong
738,솔직히 아식스 배구화때는 신어봤는데 좋다고 생각해본적 없음
739,일제 나가리~~~~
740,광고?? 개 ㅆㄹ기
741,일본꺼야
742,@zoo.yeol 쥬열아 바바
743,@x_duswn 나..만 그 생각하는거 아니라고 해죠........
744,@limyi__97 헐랭방구 이거이쁘지않오?
745,@ming10_22 이고 오때
746,@93.kk 여보꺼 아님?
747,@jinhee._.park 이거어때
748,@mh__yj 이거어때유?
749,@jugang_2ee 한생팀 생각나는 건 왜냐
750,@0_jun_0329 아까 그게 이건가
751,@o110_o 요것도 아니가
752,@hyeon_woo.95 차박가다가 뒤집어질듯 ㅋ
753,@ska_tn08 @_your_mean_ 내 드림카야... 진심
754,@zionmom_j 언니 이거예여~~~~
755,@autumn.nee
756,@0_jaess 사고만다 내년에
757,@gna_zna_v @yolo___es ㅋㅋㅋ로디래요
758,@ung.m__in @isyeo_isyeo 거샥 차산다고 했자나여~~
759,@sujeong_xs
760,@_jjmola_ 이거바바
761,@you_syyy 오
762,@double_s_chan 긔엽느ㅔ~ㅋ
763,@meen.031 집 대신 차..?
764,@1j__w 사줘 빼에에앵액!
765,@bb.di 로디 원해
766,@91_mis 가지고싶으네
767,@0_ah_kim 영아얌 사쭤
768,@danbi5089 귀엽당 ㅠ
769,@0.__.d 사고싶다아
770,@xe__g_ 이거닷
771,@j_j_0_2_ 가자 캠핑
772,@zz__lol
773,@han.vvl 나이거살까..
774,@hoo.__.oon
775,@cino_saur
776,부작용 없는걸로 제발🙏
777,왜 인사이트 기사는 믿고 제끼고 싶지
778,설레발 자제요망. 목숨갖고 장난질 ㄴㄴ.
779,주가 오르겠네
780,지금이 셀트리온 팔아야 되네ㅋㅋㅋ
781,👍👍👍👍👍👍👍👍👍👍👍👍
782,부작용이 없어야 될텐데~
783,👏
784,주가조작ㅋㅋ ㅋㅋ
785,@sh9312 아직 1상임상이면서 난리는 ..... 이런 기사뜨먄 주식 오르려나
786,@osejin
787,"@jacop.kim2 진짠가요????,"
788,@seokbong_kwon 주식 사야되나
789,@kyung_vely_2 제발 ㅠㅡㅜ
790,@ou_dohyoung 진짜일까ㅠㅠ
791,@kyunghane 흑
792,@fffjames ??
793,@na_aaaaaa 믿어도 되는 부분이냐 ㅅㅂ?
794,@keeemj__ @miju1606 @minjin_0810 @zxc8210 우오옹오!!!!!제발😭😭😭
795,@yundi.26 드릉..
796,@g__soo313 @_jyeonii_ @alice_jeong_0805
797,@lee.juntaek 드디어 끝나나 😢
798,@mani_yooon
799,@sss._.ii520 지금더사놔요 어떻게 될지 모르자나ㅋㄲ
800,@min_____jeoung 퇴근한 민희 데리고 이마트갈사람?
801,@yeyeongbae 예영아 이게 무슨일이니
802,@ming._grae @ss_h0426 레전드
803,@eonniri @soojin0715 날것 사랑하는분들 이마트로 가세요 ㅋㅋㅋ
804,@s_eeeuni @rrmawnrud
805,@eunbiooo_ 마트들릴카 자갸..?
806,@isxash @_hanh2__ 방사모 사서 우리집와
807,@96binnn 다녀와라아ㅏㅏ
808,@jo_jae_yeop
809,@yongj0323 @donggyu___ 이거봐
810,@d_ong_98 왜 니친구생각나냐?? ㅋ
811,@irene_kr92 방어방어!!!
812,@hsw_5326
813,@nchocc 겸둥 내일 이마트가서 방어회 데리고 올까요??
814,@hwaya_00 방어닷
815,@bs_______85
816,@hse11.13 🤭
817,@moon.zwoo 방어회라구..?
818,@seoul.incheon
819,@bbussu @mming.love 듀근
820,@hjjeong_choi 이마트몰엔 없어ㅜ
821,@jeong.hee.won 아라리.. 대방어..🍴
822,@k_gilsub @diver_kms 이거 사먹자
823,@ehdehd126 헐!
824,근데 진짜 가전은 엘지임;;;
825,핸드폰은 아이폰 삼성 가전제품은 엘지맞음
826,휴대폰 빼고는 엘지가 다 좋긴하지 휴대폰은 대체 왜...
827,과거 독립자금을 대주시던... 착한 기업😍 저도 가전은 엘쥐입니다 👍
828,세리온니 정말 좋아요❤️
829,아무리 그래도 엘지는 폰은 아님 ㄹㅇ
830,엘지꺼사야지!!👍
831,가전은 역시 LG
832,언니ㅋㅋㅋ 미국 갈 때 후원사는 삼성이었쟈나용 ㅋㅋㅋ
833,모터 달린건 lg 액정 달린건 삼성이랬는데 ㅠ
834,LG든 삼성이든 팩트는 돈이 많아야 가능한 거임
835,리치 언니 👍👍👍😁😁
836,박세리언니👍
837,가전은 lg
838,세리언니 참좋아♡ 나도 엘지제품 선호하는데ㅋㅋ
839,@joottemo2 가...가전도 삼성!!!
840,@lovelyseongyong 역띠 가전은 엘지 ㅠ
841,@junminee.e 가전은 엘지야?
842,@hyo__0917_ 멋져
843,@cherish_hyyy ㅋㅋ
844,@sfgjoon lg..
845,@87_p.se 애사심이!❤️
846,@h_wa0e @zmin.__ 명심해.. 나중에 결혼할때 가전은 엘지....
847,@ssangm_a
848,피지오겔이최고
849,미국사람이랑 한국사람이랑 피부가 달라서 외국꺼 무턱대고 쓰면 별로입니다
850,"Cerave 모이스쳐 센스티브 용은 어린 아이들부터 다 사용 가능해서 닥터 추천 많이 해요 ... 자극이 적고 순하다는 거겠죠 .. 민감성 ,건조한 피부 ,아토피 에 좋았어요 .세안제도 같이 좋아요 ."
851,세라비개별로였어..실리콘 가득한느낌
852,의사는.한국.의사가 최고임 👍
853,세라비 바르고 다 나음👍
854,뉴트로지나 최고임..튼살이나 발뒤꿈치 좋아짐
855,바세린 퓨어젤리 미만 잡
856,@yimc925 @somitic 이요울😋
857,@hepirim 혜림아 이거 보습력 갑이래!! 함 알아봐봐ㅠ
858,@y_s2_____ 좋은거니??
859,@qnns_y1
860,@mooxxooonswot_
861,@bongeeo
862,@jiyoungccocco
863,@min_jmin
864,@shin.mango 이거 사면 덜하려나😢😢
865,@episod.k
866,@hhayomi
867,@yoon___2e
868,@xoeuii
869,@close_to.you
870,@jelly_u.r 진짜냐
871,@himlng @2cw.b 이건 억지로 빵 사야되는부분이자나
872,@tea___9 빠바 케익 묵자! 생일날 ㅋㅋ
873,@xxexu_ 재무야 진짜 낼 파바 가야하는거 아냐?^^
874,@agigumiho
875,@higw0453 😄😄😄😄😄먹어보고 싶다아😍😍
876,@hyeweon0828 !!!!!!!!!!!!!!!!!
877,@realgold.masterpiece 👏
878,@eun_min_e 오늘가
879,@sseol.luv 한국가고싶다
880,@kkot_jpg 빵순이들 출동!
881,@xowl2415 요새 왜이러는겨🤔
882,@shin_seonghyeon 빵2만원치 사고 롤케키 울엄빠 갖다주고싶댱
883,@minii._0 이거임?
884,@o_kjy0310 또 ...?
885,@jaehwan_11 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ어제저녁에이만처넌어치삿는데;
886,@ur._.jung 또 하네영
887,"@rani__hh 박터질거가툰뎅,,,,?"
888,@92_youngs 우왕
889,@joy._.faraha 에에에에에에에에엥???
890,@e._.b2 가자 은별몬
891,@h_y__jin @ss__j_in 댑악
892,@hyun0_jpg 화이팅
893,@mongchichi
894,@minji2281 맛 별로인디...
895,@balgeum_jin 어떻게든 찾아내겟어
896,@seo.a___m 흰우유랑조합어떨거같애??
897,@iizoosilver 먹어봤니...
898,주말에 꼭 먹어보끄야 @hse11.13 🙌
899,@bn_yun @sparkling_stride 이거 맛있겠다잉
900,@kyunghane 맛있겠다
901,@joohee.star 엄훠.언니💕대박 이런 귀한것이였나요??아침에 시크하게 훅 던져주고 가신 이 대란템👏대단해 증맬루!!봄이까지 셋이 사이좋게 잘 먹었습니당ㅎㅎ역시 시대를 빠르게 달리시는분🙋‍♀️
902,@e__bii 요고는 안먹고싶낭 ? ㅎㅎ
903,@_h_e_i___
904,@from_ju_yeon 능력녀...
905,@yeombora1234 맛있수???
906,@miiiinzi 이거 찾으러 다녀야하는거니 이제 바쁘다 바빠 이거 찾아서ㅠ먹어봐야지 ~ 그래야지~
907,@myluv._.sun 맛있겠다 보이면 사와 탱이도 좋아 하겠다 옥수수😍
908,@sunstargram6_6 궁금...
909,@pocopoco.a 어제 봤는데 사볼걸
910,@28_486 이건 먹어봄????
911,@dodos_kim 사줭 옥수수 아이스크림도 사줭🌽
912,@5jm77 사줘
913,@s__the__ 맛있겠는디요?..
914,@ji0__0113 이거다 이거!!!
915,@o_4s2y 맛잇겟는걸 ㅋㅋㅎㅎ
916,@yura__yj 사줘
917,@sangha9.6 ㅜㅜ
918,화이자도 아직인데 넘어설것까지있나?ㅋ
919,주가 올리려고...? 아직 확실하지도 않는데 ㅎㅎㅎ 진짜 한국....
920,뉴스에 나왔습니다. 대한민국 코라나백신은 아직도 1차실험단계이며 현재 칠곡경대병원에서 임상실험중인 제약회사는 단 한곳입니다 내년까지 코로나 백신은 힘들다고 했어요.... 한국 백신 개발도 중요하지만 미국처럼 화이자랑 빨리 계약하는게 맞다고 봅니다
921,그럼 화이자는 더 업그레이드 하겠지...걔들이 가만히 있겠냐?ㅡㅡ
922,녹십자 !!!ㅎ
923,제발~~ 우리의 기술이 널리 전파되기를 빌어봅니다
924,빨리 나오는걸로 맞는거지 기다렸다가 맞나??
925,한 가지 백신으로 모든 수요를 충당할수 없다는걸 아는 놈들이 화이자를 하나도 안 사놔? 중국산 사려고? ㅋㅋㅋㅋㅋㅋㅋ
926,얼마받았을까ㅠ이기사
927,❤️
928,말로는 누구나 잘하지ㅋㅋ
929,"내년9월?ㅋㅋㅋㅋㅋ12,1,2,3월이 제일 심하지않나?ㅋㅋㅋㅋㅋ참나"
930,나이사!👏👏👏👏
931,최종 결과물이 나오기 전에는 그저 주가 올리기로 봅니다.
932,👍👏👏👏👏👏👏❤️
933,제발좀
934,독감도 이번에는 패스 ..
935,사실이면 좋겠지만...현실은 그게 아닌듯하다
936,신약개발 테마주로 작전짜서 주가조작하려구?
937,내년9월? ㅡㅡ
938,한탕 씨게 가즈아
939,@jaehwaan2 끌어 올리려는 소리.....
940,@min__jinwoo 우와우
941,국회의원님들 월급😊
942,생리대랑 ott 제발... 생리대 너무 비싸서 살때마다 눈물 줄줄남 😭
943,세금 네고좀...
944,생리대는 진짜..필요!
945,세금도 깎아주세요
946,학생들 교복
947,생리대 이미 10월 20일부터 31일까지 GS25에서 진행했습니다
948,생리대..😢
949,여성용품 한곳에서 독점하다시피해서 가격이 저렇다는데 여성부는 왜있고 하는일은 무엇일까? 국회에서는 가장 기본적필수품 가격이 저렇게 비싼데안고체지는이ㅠ는
950,배달하는 사람들은 3000원에 목숨걸고 하는데 배달비는 올려도 모자랄판에 더 내려달라니....
951,생리대는 했었는데????????
952,아 생리대 인정 일년에 거의 12 주 이상을 하는데 하루에만 4~5개 쓰는데 너무 비싸요;
953,apple
954,0TT보다 극장가격 네고해줬으면
955,잘나가는 기업들은 네고제의 들어와도 다 까버리던데ㅋㅋㅋㅋ 유튜브 댓글에 이미 까인것 같은 기업 네고해달라는 댓글 그만봤으면
956,커피는 걍 그거 먹을 돈 모아서 스타벅스 주식을 사면되지 굳이 안깎아도 될 것 같은데
957,광희 멋져요^^
958,세금 좀 네고해주세요
959,학비 ㄱㄱ
960,가전제품 해주ㅐ새요 강히옵하
961,광희같은 소리하네 정부에서 해라~
962,@jy3_9vv ㄹㅇ 생리대 탐폰 가자 ㅠㅠㅠ
963,@0m0_obokado @tapiobori_ 엽떡 설빙은 해줘야되는 대상 1등아닌강
964,@yerin_0401_ ㅈㅂ 생리대..
965,78조어디갔냐고
966,일자리 창출 해준다고 거덜낸 세금은 뭘 창출 하고 사라진 것일까?
967,넘처나는게 물류 배달 일용직 알바인데 그런일 할빠엔 밥 굶는게 낫다라는 선비 마인드
968,일자리 만든다고 140조는 다 어디다가 날려먹엇냐?
969,공장을 가세요. 하고싶고 편한일만 찾으니 일자리가 없고 한끼로 굶지..
970,지방에는 일자리 넘쳐납니다. 오히려 사람 구하기가 힘든게 현실인데...
971,투표를 잘하지 그랬어
972,함든일은 하기싫고 ???
973,직장생활은 이런저런이유로 싫고.. ?????????
974,일자리겁나많다 다들 편한 알바만하려고하지
975,그래요?? 내 주변 20대 들은 다 100만원 호가하는 운동화에 항상 최신폰에 넷플릭스 유튜브 정액제에 데이터 무제한에 술만 잘 사먹고 커피도 매일 사먹고 하던데요?? 어디 거지 동네 취재하셨나봐요?? 아 요즘은 20대도 첫차로 중형차 밑에는 고민도 안하던데요?? ㅋㅋㅋ
976,"솔직히 한가지 묻고 싶어요~ 현 20대분들~!! 진짜 삶에 대해서 절실 하게 살고 있나요? 전 20살에 집에 차압딱지가 덕지덕지 붙은걸 본뒤 군대로 도망갔다가 전역후 인문고 출신으로 조선소 일용직 등으로 전전.. 그러다 연봉 2400짜리회사생활하면서 야간대학다니면서 학자금 대출로 학사학위 취득, 아침저녁으로 일본어 학원 다니면서 일본어 공부.. 그렇게 나름 열심히 준비해서 현 회사로 이직, 나름 승진도 하고 혼자 살만한 집도 한채 마련했습니다. 지금 20대중에 저만큼 할수 있는 사람은 몇분이나 되십니까? 저보다 더 열심히하신분들은 의대, sky 나와서 잘 나가고 있겠죠? 과연 자기 스스로 얼마만큼 노력했는지 어떤 미래를 생각했는지에 대한 반성이 우선이라고 생각됩니다. 그저 남들이 다가는 대학이니까 나도 가고 어학연수 가니까 따라가고.. 이런적이 과연 한번도 없었었나요?"
977,우리 제부는 일할 젊은 직원 못구해서 혼자 일하느라 하루에 두시간 잔다던데 ㅠㅠ
978,졸라많은데..안하는거지
979,택배 상하차 사람 못구해서 난리아닌가???...
980,일자리는 많은데 간지 죽으니까 싫은거지~ 저친구들 정말 절실하지 않다에 손모가지 건다
981,중소기업은 아직 생산직 자리 많이 남아있을텐데 아쉽 ㅎㅎ
982,"허경영 공약이 헛소리가 아니라는걸 이 기사로 증명을 해주네요~실현 충분히 가능합니다. 단, 일단 세금도둑 좀 잡고^^"
983,코로나 때문일까 좌파 공산주의 문재인정권 때문일까
984,쉽고 안 힘든 일만 찾으니까 그렇지 알바천국 들어가봐라 깔린게 구인공고니
985,힘든건 싫으니깐... 안하는거겠지
986,택배알바하면 돈벌슈잇는데^_^ ㅋㅋㅋㅋㅋㅋ
987,우리는 직원 못 구하고 있음...
988,"그렇다면 알바 일을 더 하던가 하는게 맞지 않나요? 학교 다니면서 카페에서 알바 한달에 110시간 일하고 있습니다. 100만원 까지는 아니지만, 충분히 한달을 살고 있고요. 간혹 일하고 학교 다닌다고 힘들어서 안하려는 사람들도 있다고 생각합니다,,,
물론 성실이 하면서 그런사람들도 있지만요"
989,이제 사기조심
990,결국 구걸로 산거 아닌가 ㅋㅋ 협동조합 곧 사기 어쩌고 뉴스나오겠네
991,이 기사 보고 협동조합 들었다가 사기당하는 흑우들 많아지겠구나
992,사기 조심ㅋㅋㅋ
993,머리 개좋넼ㅋㅋ
994,와 이거 신박한데.. 아무리 도와줘도 자영업자들끼리 33억을 모은다는게 말이 안될텐데...
995,사기😂😂
996,공산주의냐?
997,같은건물 자영업자끼리 마음만 진짜 잘맞고 규칙 잘 만들어서 공동명의로 저렇게 해서 진짜 다 잘되었으면 좋겠네요
998,정부지원? 조합? 대출과정이 다른 개인과 1도 다를게 없엇는지 확인해야한다
999,"They, then, became a new evil landlord who squeeze rent from the future tenant..."
1000,@minjulie._ @rayepyo @brocolism got it
1001,@hongki_lee_0608
1002,@eun__hye__214
1003,@limbliss @chateau_0418 @baobop_sh 우리도 모아서 하나사쟝
1004,@celine_ssi 그때햇던얘기 실화엿돜ㅋㅋ
1005,@ginny0211
1006,@parkhere__ 십시일반 모으자구요
1007,@hyozinnn @miiihyeon2 @n.ewoni_i @세번째 홍우주 나옴
1008,@hanbinnx @wang_pro_ 사실분 모집
1009,@chang_hoi 이거 볼 때마다 어디서 봤지 어디서 봤지 했는데 ㅋㅋㅋㅋㅋㅋㅋ 교회 옆이었음ㅋㅋㅋ
1010,@hwzxcyd_ 엥 여기 열림교회 옆 같은디
1011,@luna_0.6_
1012,@kang_a_reum18 사실인가
1013,아~ 동물털 사용하지 않아서 비건이구나
1014,재활용인만큼 시간이 지남에 따라 유해 성분나오지 않는지 궁금하다
1015,일제라고 no japan난리 안치노??
1016,코난들 등장하는건가
1017,결국 위치추적기잖슴
1018,@yang_t.k 주워서 저거 때면 어짜노
1019,@new_xung 오 유정이한테 몰래 붙혀야자
1020,@minheeappy @chae_rin_0321 작년에 기억 나냐 내가 아이디어 낸게 이번에 나온다잖어
1021,@narae0512
1022,@asia_harfoush 우오아아아아아악
1023,@2_di_di 이것도사라
1024,@mi_tto_ 이거 너 필수
1025,@k_thy_kw_n @jueuny99 @yeeunaaa 주은이 사주자!!
1026,@kwondoong__2 자기한테붙여야지
