,댓글
3168,@yujeong237 팔찤ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅠㅠㅠ
3169,작은성규 큰슈스성규 커플 팔찌 🤣❤️보다 더 멋찐 케미를 보여주실듯 완죤 호응에 신나는 슈스성규님😍😍💙
3170,성규저아❤️
3171,우리 성규~♡♡
3172,@yeongbin__ 꺄!!!!!
3173,손흥민이 보이네
3174,"@hani_gani_ 성규 1+1 행사중 ,,, 둘 다 가져야됨"
3175,@jino_315 너닮았어
3176,이쯤되면 성규도 팔찌 사진 6좀 찍어줘라 ㅋㅋㅋㅋ
3177,#꼬꼬무 완전팬이야🙏👍❤️
3178,AHHHHHH 2GYU
3179,@ros1nante_
3180,우리 로맨틱가이 성규JANG💞💖💕
3181,끼리끼리 재밌었는데ㅠㅠㅠ저놈의 팔찤ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ귀엽네요 두분
3182,투성규쓰 멋져요😍😍
3183,@j_sh718 귀여웡 ㅠㅠㅠ
3184,두 성규의 꿀 조합
3185,是综艺里的同款手链！😍👏
3186,🙌🙌
3187,나처럼 ㅋㅋㅋㅋㅋ
3188,김성규😍❤️
3189,Brotherhood
3190,오늘 주제 뭐예요!!!!!
3191,성규 아주 귀여워
3192,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 커플팔찌ㅋㅋㅋㅋ
3193,아 진쨔 투성규 너무 조아❤️❤️❤️❤️ 장성규님 매번 우리 성규 아껴주셔서 감사합니다❤️❤️❤️❤️ 영원하자 투성규ㅠㅠ
3194,하 너무 잘생겼잖아 김성규
3195,알바끝나고 집으로 달려가야지 꼬꼬무볼거임
3196,꼬꼬무👍👍👍👍👍👍👍👍
3197,큰성규 작은성규 둘다 좋아요~~ 항상 응원합니다.~~👏
3198,@hyeerimm 내가 말한거👍
3199,썽규
3200,나처럼...
3201,우리 성규ㅠ
3202,@sugyeong0129 헐 미친ㅠㅠㅠㅠ 나 진짜 꼬꼬무 개좋아해서 다 보는데 이번에 성규 뭐냐고ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ 미친거 아니냐 너도 꼬꼬무 봐ㅠㅠㅠ 존잼이야ㅜㅠㅠ 진짜ㅏㅜ우ㅏ우ㅠㅠㅠㅠ 미쳐쒀ㅠㅠㅠㅠ 쌍규야 쌍규!!!!!!! 흐어어어엉어ㅓ 귀여워 ㅁ쳐ㅠㅠㅠㅠㅠ
3203,언뜻 보고 손흥민 선수인줄 알았어요 ㅋㅋㅋㅋ
3204,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ대박ㅋㅋㅋㅋㅋ
3205,앙앙 두 분 너무 이뻐용 😍 울 큰규는 왤케 잘생겼나요😍 @jangsk83 사람 맘 설레게...
3206,Here my little GYUUUUUU😭😭😭😭 I miss him soo much😭😭 사랑해요 성규 오빠💛 너무 보고싶어서💛 @gyu357
3207,나도 성규인데..83넌생이고 볼때까지함 ㅠㅠ
3208,@jjongcherry_love
3209,성규 예뻐해주셔서 감사합니닏😭🧡
3210,@jeunga__1121 ㅁㅊ 김성규 왤케 잘생김 ㅁㅊ
3211,꼬꼬무 넘 좋아요 진짜 대본안보고 말하는거 찐인가요???
3212,🌈꼬꼬무 너무 재밌어요🌈
3213,요즘 집사람과 함께 보는 최애 프로그램 👍🏿👍🏿👍🏿
3214,이정도면 외사랑의 집착아니냐?구질질척 찌질함의 최고봉이노 소름이 흥''
3215,선규도 만나주세요형😂
3216,여러분 꼬꼬무 잼있어요 ! 전 탈옥범 신창원 이야기가 잼 있더라구요 ㅎㅎ
3217,뭐야 성규 오빠다💖
3218,큰성규👍작은성규👍
3219,ㅠㅠㅠㅠㅠㅠ 귀여웡ㅇ우어어엉어우우 ㅜㅜ
3220,여기 성규 추가요. 박 성 규 🙌
3221,@iamb612
3222,작은규도 시계 찼나요
3223,성규 오빠 잘 챙겨주시는 마음이 여기까지 전해지네용🤭 항상 감사합니다❤️ 오늘 방송 넘 기대되네용 ㅎㅎ 본방사수 할께요🙏🏻
3224,김앤장이네 ㄷㄷㄷ
3225,@woori_yooni 야근데 쏘니님 약간 성규도 닮은거같지 않냐
3226,"@428.d.m_swo95s 성규즈 응원해
이게 그 성규가 한마디도 못하고 녹화끝났다는 그건가"
3227,@su___357
3228,"왼쪽 성규 오른쪽 성규 둘 다 팬임더.... 어떻게 두 성규 다 이미지가 작살나게 좋ㅇ냐,,, 칭찬입니다.. 아빠가 이틀에 한 번씩 재수학원 갈 때 차 태워주쉬는데 연남동쪽에서 성규님 라디오 퀴즈 시작하면 지각임,,,,, 오늘의 우승자! 남자분!"
3229,잠깐만요...저거 안주에요? 누구코에 붙이라는거죠 😭
3230,Thank you so much for sharing ^^ Kim Sunggyu ❤
3231,손흥민 인줄...
3232,진짜 개잘생겼다..
3233,오늘 보려고 알람까지 맞춰놧어요 완전꿀잼😍
3234,꼬꼬무 너무 잼나
3235,막 내리다가 손흥민인줄
3236,@j_ung_w_oo 이씨발 김성규 뭔데 존나 잘생겼어 씨발 어떡해 나 미쳐
3237,"대빵기여워 김성규 ,,,,,❤"
3238,@aramdabda_ 세월이 ...
3239,@jin_sorage 오잉!?
3240,꼬꼬무 넘나재밌고 유익👍👍👍
3241,팔찌 저거 유치원 다닐따 애들 다 하나씩은 잇엇눈데 ㅠ
3242,김성규 잘생겼어 오열 ... ㅠ
3243,"@yunah_c.12 유나야 너가 어떻게 여기에 좋아요를,,,,"
3244,@seo._.j7_ 김성규다
3245,이거 진짜 재밌는데
3246,ㅋㅋㅋㅋㅋㅋㅋ오늘 본방사수 꼭 할게요!!! 우리 성규 오빠 아껴주셔서 감사합니다❣️❣️❣️
3247,Oh wow
3248,ㅠ ㅠ ㅠ
3249,Sunggyu 🥺🤍
3250,쌍규👀
3251,보라돌이 김성규.....넘 사랑해...
3252,"보라색 가디건에 섬섬옥수,,감사합니다😭"
3253,오늘 꼭 봅니다ㅜㅜㅜㅜ 장성규 김성규 사랑해 ♥️
3254,맛깔나게 설명해주셔서 너무재밌어요😘
3255,내새끼가 꼬꼬무 나오는구나...💕
3256,@yeon.jin1001 연진아 !!!! 이거바바 ㅋ
3257,꼬꼬무존잼 ㅠ
3258,형 꼬꼬무 잘보고있어 재밌는 영상많이 찍어주고 워크맨도 잘보고있어 ㅎㅎㅎ
3259,형 진짜 꼬꼬무 최애 프로그램입니다. 좀 더 자주 촬영해서 영상좀 자주 올려주시면 안될까요...?
3260,성규야ㅠㅠㅠㅠㅠ너무 귀엽다 김성규ㅠㅠㅠㅠ
3261,둘다 잘생겼규😘
3262,@haj.oo3 ㅈㄴ 귀여워 김성규이이이이이이이ㅣ잉 💗💗💗💗
3263,성규오빠 저거 잃어버렸다에 제 8년 인스피릿 인생을 걸게요
3264,지금 보고있는데 ㅠㅠ
3265,Kim Sung Kyu👀😍
3266,보면서 너무 무섭고 소름돋았어요
3267,꼬꼬무 애청자~~
3268,꼬꼬무짱이에요ㅠㅠㅠ 작은 성규 챙겨주셔서 🙏감사합니다🙏🙏꼬꼬무더대박나게햐주세요
3269,흥미진진 👍
3270,본방사수중👍
3271,방금 봤는데 엄청 재밌었어요😍😍
3272,몰입하며시청했습미다 지존파 ㅠ
3273,지금 무서워서 잠도 못자는즁만 알아요.....😭😭
3274,"ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 팔찌,,"
3275,오늘도 본방으로 봤어요. 20대초반이였어서 너무나 잘 아는 사건. 너무 충격적이였던 사건. 저당시 뉴스가 지금까지 기억에 모두 남을정도로.💢
3276,哈哈哈哈哈那个手链
3277,제이름도 성규 ㅠ
3278,오늘도 잘생김😍
3279,방송 잘 보고 있습니다
3280,@rhdalsdud22 아니 이정도면 성규님이 빠삐 짝사랑 하는거 아니냐구..ㅋㅋㅋㅋㅋ 마지막 진짜 아련 그자쳌ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
3281,꼬꼬무 너무 잘보고 있어요✨👏🏻❤️재밌어요ㅎㅎ
3282,ㅁ
3283,커플 팔찤ㅋㅋㅋㅋ
3284,헐 성규ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅍㅍㅍ퓨❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️
3285,"@k_nahee012 아 킴성규 귀여워,,,"
3286,꼬리에 꼬리를무는 인연을 보세요 꼬꼬무룩
3287,우와아아아아앙 내가 기대하고 또 기대했던 투성규 조합ㅠㅠ
3288,구슬팔찌를 보니.. 내가 진짜로 팔찌 만들어주고 싶어지는데?ㅎㅎ
3289,커플팔찌 끼리끼리에서 만든거 아직도 갖고 계셨군요 👍
3290,김성규ㅠㅠㅠㅠㅠㅠㅠㅠㅠ사랑해옄♥️♥️♥️♥️
3291,@eun_sun_love__ly__ 사랑합니다
3292,성규squared
3293,어제목 방송 보았습니다. 1994년도에 일어났던 지존파 이야기라서 무거운 주제였을텐데 안힘드셨는지요.
3294,꼬꼬무 완전잼나요 담주도 기대가득~~~
3295,@yerin00700 예리나 너 생각나써
3296,@dana__kim_ 가랏 수연몬 성규님이시다
3297,هاییی چطوری اوپا سافته^^روزگار بر طبق مراد هس
3298,김덩규덩규덩규덩규 너무 조아ㅠㅠㅠㅠ
3299,커플팔찌라니...깜찍하당ㅠㅠㅠ
3300,sunggyu😭
3301,"Hola ,Hola 😊😍"
3302,꼬꼬무 넘나 재밌꼬 유익하꼬 꼭 봐야할 의무
3303,성규에게 성규가 ㅋㅋㅋㅋㅋ
3304,진선규행님은 안껴주시나요
3305,투 성규형의 만남 이네요 한명은 인피니트 맴버 성규형 한명은 유튜버 성규형님 이네요 ㅋㅋㅋ
3306,"‪리사가 아형에서 춘 노래는요 사실 태국에서 유명하진 않아요.그리고 노래 내용은 피부가 까만 사람을 놀리는 의미로 “까삐”라고 부르고요 그리고 “이삐”는 태국 사투리고 여성성기를 뜻해요. 후렴구에 “뿌 닙 이삐” 라는 가사가 있는데 그게 “게가 여성성기를 물었다” 라는 뜻이에요.그래서 이 노래는 colorist이고 sexual innuendo예요 좋은 내용이 아니니 더 이상 추시거나 부르시지 말았음 좋겠어요ㅜ‬
‪#이삐_is_Pussy‬"
3307,앜ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
3308,@suhsein 어떤 성규가 니 취향이야?
3309,꼬꼬무 너무 잼나요~~
3310,꺄~~~오 성규다 ㅎㅎ
3311,아니 성규님 아직도 커플팔찌 가지고 계셔 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 👍👍❤️
3312,귀여워ㅜㅜㅠ
3313,@sojin_lll 성규다!!
3314,성규와 성규♥️
3315,러시아 인스피릿 사랑해요 💞💞💞💞💞💞
3316,Sunggyu and Sunggyu 😍
3317,인피니트 팬이었었는데.. 작규랑 큰규랑 둘다 넘 좋아여☺️☺️
3318,쌍성규 또 만났네요 ㅎㅎㅎㅎ
3319,썅규 기대할께요 성규오라버니한테 예전에 먹은 흑맥주 브랜드 어디인지물어봐주시면안되요? 갑자기 흑맥주땡기네요
3320,@w_p.tannig.p
3321,오....챌린지이제까지 하신것중에 제일 잘한듯
3322,성규님 윙크하시는 모습 너무 예쁘세요😭❤ 반복재생하고있어요😍 덕분에 힐링되네요☺
3323,헐 슈스 너무 잘생겼다... 😭😭
3324,우와!!이밤에 눈호강이에요 슈스 상콤이💙💙❤️
3325,우리 슈스 데뷔하셔야 될듯..🔥 과즙상이시네..!
3326,봐도 봐도 또 봐도 너무 사랑스럽구 귀엽구 난리야ㅋㅋㅋ 잠 다 깻다 ㅠㅠ 😍
3327,순간 멍때리고 몇번을 연속으로 반복해서 보고있었는지??ㅋㅋ😆 뭐 이렇게 사랑스럽구 난리😍
3328,😍자기전 진짜 횡재 ㅠ 잘봤어용~~❤️
3329,💜🤍🤍🔥😍
3330,너무 귀엽다🤧💜
3331,춤도 잘 춰
3332,축하드립니다!
3333,오호...... 키노와 함께하니 장성규 씨도 아이돌
3334,점점 춤이 늘고 있다...
3335,키노 예뻐해 주셔서 감사합니당 🌼💜
3336,"아 얼굴에서 빛이 난다 후 ,, 잘생겼다 최고다 짜릿해 민트초코 같음"
3337,Thank u🌼💙
3338,🌼❤❤❤❤
3339,@seo_dai 장성규 잘샹김.. 🔥🔥🔥🔥
3340,@iina_choii 미쳐미쳐 열어분 우리 키노예요 우리키노!!!!!😻😻!!!♥️
3341,@hun_hee_56 장성규님이 데이지 챌린지 제일잘함ㅋㅋㅋㅋㅋ
3342,@_jheeya 너가조아하는애지!!!
3343,@te__yong ㅋㅋㅋㅋㅋㅋㅋㅋ좋아요 의외다
3344,오 @honeypung_828
3345,@sunny_and_u 크으
3346,@bobobo_1114 하자
3347,@owo._.ting
3348,@dang_413 와 ㄹㅇ 잘생겼다
3349,@alwls_10_21 미진아 생일선물
3350,@your_zzute 1위했나바
3351,짜란다👏👏👏👏👏
3352,아니 왜 잘하는거쥬....🔥
3353,아니 왜 잘하시는거지...
3354,뭐임요.. 못하는게 뭐임요 ..
3355,성규님은 점점 외모가 어려지시는거 같아욧👍🤭
3356,아 왜 겁나잘해?ㅋㅋ
3357,왜 귀여워 보이지 눈이 돌아갔나
3358,왜 잘하는거지 우리오빠??!!!!
3359,엥 진짜 아이돌인줄 알았어요
3360,아 장성규 왜 아이돌 안해!!!!!!
3361,아이돌보다 잘생겼네
3362,마지막에 꽃들은거 너무 귀여우시네요ㅠㅠ
3363,Jangsuk oppa 😍
3364,? 왜 잘생기신건데요
3365,Kino 💙💙💙💙
3366,키노 진짜 짱이다💜💜💜💜💜💜💜💜
3367,💙💙💙
3368,오빠 키노 오빠와 데이지 챌린지를 해주셔서 감사합니다.🌼❣️
3369,kino collecting friend lmao😂❤️
3370,성규님 존잘..❤️
3371,1등?!?
3372,Missing RTK days❣️🌼
3373,성규씨 아이돌인줄🤗
3374,와 누가 꽃이지 🤷🏻‍♂️
3375,..
3376,Kino ganteng 😍
3377,jadi inget pas dia nyium pipinya Kino jadinya 😂😂
3378,고등학생 아들과 놀아주시는 아버지같으셔요ㅋㅋㅋㅋ😊
3379,마지막 얼굴 겁나 귀여워 아이돌인줄😄
3380,@_dabin802_ @_luvmysweeties
3381,",,,,,,,앵?!!!!! 에????!!!! 존잘이다진짜 진짜 진짜 😭😭"
3382,🥺🥺🥺🥺🌼
3383,치~~~~~###
3384,뭐야 왜 잘해
3385,🌼🌼
3386,💙💙
3387,yahelah bambang wkwkwkwkkw
3388,아 키노 존잘탱 ㅠ
3389,하ㅠ 키노 사랑해...
3390,Omg😂 Sung Kyu the discipline 😂
3391,😭😭😭😭😭😭
3392,Before After 인줄
3393,아니 아이돌이세요? 전혀 밀리지않는 외모 ㅎㄷㄷ
3394,😭😭😭😭😭😭❤️
3395,왜..... 잘하시지...?
3396,꽃이 세개나 있네 껄껄
3397,@seyeonii_ 귀여워ㅠㅠㅠㅠ
3398,할 춤신춤왕자
3399,@mina_3_18 와 잠만 잘생겼다 성규님........
3400,벽에 깨알같이 예준이 얼굴 그림 붙어있는것봐 ㅋㅋㅋㅋ
3401,👏✨
3402,악 너무 좋아요ㅠㅠㅠㅠ🔥🔥❤️
3403,엥 왜 잘생겨보이냐
3404,울쌤홧팅! 펜타곤 퐈이야❤️
3405,@zi_0o0_u_ 이거 챌린지 하고싶댣댜야
3406,@hyommi._.727 미친 이조합 찬성일세 챌린지 이거였어 귀여워 💜
3407,@univers_161010
3408,성규씨는 왜 입이 벌어져요 ㅋㅋㅋ
3409,@kid_miiiini_ 형 나 죽어~
3410,@skdus125 힝구 ㅠㅠㅠㅠ울 키노ㅠㅠㅠㅠㅠㅠㅠㅠㅠ 개부럽다 성규삼촌..
3411,@seohyun_seojun_mom 서현이 생각나네 ㅎㅎㅎ
3412,OMG KIYOWO
3413,와 칼군무
3414,🥺🌼💙
3415,@b.rrrr 장성규 잘생겼덩ㅠㅠㅠ저거 오ㅐ캐 잘해 손가락춤..?
3416,@hyewon_0127_ 🙊🙊❗❗❗💗
3417,It's nice seeing you both in 1 screeen. My heart is melting 😭😍 thank you for promoting Daisy too hihi
3418,@hye_min121 나 춤도 춤
3419,Thankyou for supporting Pentagon and doing this challange with our Kino 💕🌼 You're really sweet! Stay healthy Jangsuk oppa 💕
3420,@numver_se 이 분 맞지? 형구씨?
3421,뭐야 ㅋㅋ 왤케 뽀얗게 예뻐요
3422,와~~~~좋다❤️
3423,@jinz_33 장성규가 더 멋있지 않아여? 개쥬아 ㅠㅠㅠ
3424,You guys are gorgeous!😭💙
3425,@didwothirs93 ㅋㅋㅋㅋㅋ아련하니 왜일케 웃기녀 ㅠㅠㅠㅋㅋㅋ
3426,👍우리 성규님 짱!!!!
3427,장성규가 하니까 어ㅐ
3428,장성규가 하니까 왜캐 웃기냐 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
3429,생각보다 장성규삼촌 춤을 잘추시는데 곧 음중에서 뵐 거 같은 인재이신듯👏🏼👏🏼
3430,성규오빠~~~잘생겻쭁♥️
3431,@hye_mini_ .....? 어플빨이겠지....? 왜 잘생겨보여....?🙄
3432,키노 귀여워 ㅋㅋㅋㅋ 챌린지 짱 열심히네 ㅋㅋㅋ 장성규님 감사합니다😆🌼💙
3433,키노ㅠㅠㅠㅠㅠ 우리 강형구 사랑하고 응원해🌼 펜타곤 데이지 많이 들어주세요🙆🏻‍♀️💙
3434,아이돌인줄! ㅎㅎ 진짜 눈을 의심했습니다~!
3435,우와! 둘다멋져용❤️
3436,뭐야 엄청잘하잖아....!?
3437,@imujiin 성규 근황
3438,너모 머시따 😭😍 장슈스 🕺
3439,성규님 너무 멋져요😢
3440,절때 아이돌에게 꿀리지않는 외모보소👍
3441,@____aftershock_____ 🤗
3442,아ㅠㅠㅠ귀여우셔ㅠㅠㅠ
3443,no.. 🆘
3444,노래도 좋고 두 분의 사이도 좋아보여서 그런가 이 영상 계속 보게되네요ㅎㅎ👍👍
3445,송민호 인줄
3446,우리 키노 예뻐해주셔서 고맙습니다 :) 데이지 많이 사랑해주세요
3447,@zihyoung 난장성규가 너무좋음
3448,🖤🖤
3449,친구라해도 믿을거 같은 동안외모!! 슈스 저랑 동갑인데 넘 동안아닙니까!? 👍👍👍
3450,😂✨🙌
3451,💓💓💓
3452,☺️☺️🌼
3453,으아악🤣
3454,와 왜이렇게 멋있어보이죠
3455,ㅎㅎ 표정 넘 새초롬해여
3456,😍❤️🌼
3457,Yasss😍❤️
3458,성규오빠 잘생겼어여
3459,Woooow👏👏
3460,미친.....감동사건......ㅠㅠ
3461,우리 형구 예쁘게 봐줘서 감사합니다🌼💜
3462,@a____0_ 아영아 너 키노 조이한다히지앙ㅎ랏냐
3463,aaa mc jang😂😍
3464,@doongwon.e 챌린지 추천합니다~
3465,@jehee_ko 진짜 데이지 챌린지중에 제일 끼 많이부리고 제일 잘햌ㅋㅋㅋㅋ
3466,아 성규엉아 깜찍행
3467,뭐야? 왜 잘생겼어?
3468,@yoonp0_0 오오 윤조 이거 봤어..??
3469,"꺅,, 울 형구다,,,💖💖💖💖💖 애뉘 근데,, 그와중에 왤케 잘하시죵...!!!?👏👏👏"
3470,저는 다음번에 지나가는성규씨를보면 달려가서 인사하겠어요!! 산책자주해주세요😁😁
3471,하 장성규 못하는게 모야징짜
3472,...우웩
3473,@maltizuuuuuuu 아놔ㅋㅋㅋㅋㅋㅋㅋㅋ
3474,우아~😍
3475,동작을 한개도 안틀리고 정확히 하시네욯ㅎ 키노한테 스파르타로 교습받은듯 ㅋㅋㅋㅋ
3476,@seung10000 나도 이거해줘
3477,잘생겼어욬ㅋㅋㅋㅋ
3478,🐕🐇
3479,본것중에 가장 제일 잘생겨 보여요 ㅎㅎ
3480,@jjo._.niii 이그나봐랏
3481,뽀샵으로 거짓말~ 거짓말~~ ㅋㅋㅋㅋㅋ
3482,@leannebwriter 키노
3483,성규님 춤이 점점 늘어가유......👍
3484,누가 꽃이 모르겠당 ❤️
3485,형 잠깐만 마저 토하고 와서 다시볼게 좀만 기다려줘
3486,@zhen2n_8_8 1위했다는데
3487,@white.yeon_
3488,뽀샵을 얼마나 하신거예요? 아니면 자체발광인건가?ㅋㅋ
3489,엥?이렇게잘생기기잇기?
3490,@hyesoo._.119 와...앞사람 장성규 닮았다 했는데 장성규였어..
3491,😮😮😮😮😮😮😮
3492,@ji__wo__n 장성규님 개잘하셔;;
3493,진짜잘한다 신기ㅡㅡㅋ
3494,💜🌼
3495,송민호인줄 알았는데 키노였다
3496,@zi_h1228 와 어플뭘까 넘 잘나오셔따
3497,어마나 이렇게 ㄲㅉ하신줄 몰랐어요 🙈
3498,@alicest10
3499,옥ㅋㅋㅋ잘추신다
3500,@liebe.sunny 그래~~
3501,영자누나가 여기서 왜 나와? 😅
3502,앗 ㅎㅎ게시물로 올라와버렸네...😂😂
3503,ㅋㅋㅋㅋㅋㅋ 아!왜!! 저 때도 귀욥고 잘생겼는데!!!! 😍
3504,사람이아니였다니요😭 또다른매력이죠😍 예전의모습이나지금의모습이나다사랑스러워요💙
3505,"앜 ㅋㅋㅋㄱㄱㄱㄱㄱ개귀여워 아는형님은 장성규때가 개꿀잼이었는데,"
3506,아니 왜 나 신입사원때부터 좋아했다고 ㅋㅋㅋㅋㅋ
3507,짱 귀여운데영 👍😍
3508,앜 🤣❤️😍😍👍
3509,ㅋㅋㅋ저도 이영자인줄..
3510,이영잔줄 ㅠ
3511,짱성규님 저 중3 졸업영상으로 장티처의 축하영상 보내주신지 어언 3년이 지나 고3이 되었는데 대학 딱 붙으라고 응원해주세여!
3512,김태균형이 여기서 왜 나와;;;
3513,저 사진 아는 형님 장티처인가요 .? 💖
3514,역시 고덕의 자랑👍
3515,이마넓이 무엇?? 그래도 좋은 성규님😍
3516,영자언니 헤어스탈 바꾸신쥴~~
3517,영자엉니ㅋㅋㅋㅋ
3518,파인애플 같았어요 ㅎㅎㅎㅎㅎㅎㅎㅎ
3519,ㅋㅋㅋㅋㅋㅋㅋ웃고갈께염ㅋㅋㅋㅋㅋ
3520,이영자 누님이신줄🙏
3521,이영자랰ㅋㅋㅋㅋㅋ개웃걐ㅋㅋㅋㅋ 그래도 귀여우신대요??ㅋㅋㅋ
3522,찐팬을 가장한 안티?😂
3523,0.5초 이영자
3524,요즘청춘기록보는데 사혜준보니 너생각나내ㅋㅋ
3525,이영자 누나 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
3526,@lovely_luv.22 ㅋㅋㄱㅋㄱㅋ 성규오빠 개웃김ㅋㅋㄱㅋㅋㅋ
3527,@dudwns482 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ개웃기네
3528,@minheeisle 목요일마다 깜짝 깜짝 놀랐지 아주
3529,@ye_miuuu ㅋㅋㅋ
3530,오늘 첨 웃었네ㅋㅋㅋ
3531,태균오라버니????
3532,헐 영자언니인줄🤣
3533,쑥과 마늘 중에 어떤게 입에 잘 맞으셨었나요 🤔
3534,장티처가 그립습니다. ㅋㅋㅋ 아형 출동함해주쎄용~~~
3535,선배님 아침마다 출근길에 라디오 잘 듣고있습니다 웃음소리 너무 웃겨요 크크 그리고 맞 팔로우 해주세욥
3536,맛있는 60계 치킨 2탄 갑시다!!
3537,1.몇초 진짜 영자언닌줄... 인스타 열자마자 첫화면였어서 순간둥절.. 나 이영자 팔로 했었나?ㅜㅜ
3538,어떻게 나이먹을수록 더 젊어지고 잘생겨지는 겁니까? 👍👍👍
3539,ㅋㅋㅋㅋㅋㅋ🤭..👉👈🙄
3540,사람 다 생각이 같네 ㅋㅋㅋㅋ이영자님 닮으심
3541,@chrry_son7 아 지짜 개웃기넼ㅋㅋㅋㅋㅋㅋㅋ
3542,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
3543,"어우 깜따기야 영자이모인 줄알었네 ,,,,"
3544,토실토실한 고슴도친줄
3545,ㅋㅋㅋㅋㅋㅋㅋ귀여우심
3546,ㅋㅋㅋㅋㅋ ㅋ 사람이 아니렠 ㅋㅋㅋ
3547,???그럼 난 아직 사람이 아닌가?😮😢
3548,카메라마사지+방송국워터의힘~ 항상 응원합니다.❤️
3549,첨에 보고 이영자님인줄
3550,형님 실례된 질문이지만 혹시 체하면 한방통닭 드십니까??
3551,어렵게 만났었는데 사람이 아니...😭😭
3552,하승진님
3553,희망을 봤습니다😮
3554,ㅋㅋㅋ 아웃겨
3555,거꾸로 매달린건가요?
3556,이영자 닮았다
3557,Hahaha
3558,👏👏👏👏👏👏👏화이팅 맨ㅋ
3559,오늘아침엔 브이라인을 보았는데
3560,형 이것보단 악플이 낫죠?
3561,이영자
3562,그쵸ㅋㅋㅋㅋㅋ😂
3563,맛상무?
3564,최양락 젊은 시절인가요?
3565,다들 옛날모습 저희 신랑하고 많이 닮았대요......그래서 제가 팬인가봐요................너무 익숙하거든요
3566,탈모가 없는 이마 부럽네요 #깔끔쓰 😆😍
3567,ㅋㅋㅋㅋㅋㅋ사람되신거 축하해요
3568,Imponías moda antes de que sea tendencia!!
3569,그냥..어떻게...!헐............
3570,배추도사 무도사의 무도사느낌ㅋㅋㅋㅋㅋ🤣
3571,ㅋㅋ 예전에 박치기 보면서 ㅋㅋㅋㅋ 아나운서라고 나온 자막보면서 제가 눈을 비비며 다시봤던 기억도 있는걸요ㅋㅋㅋㅋㅋ😂😂
3572,카메라 마사지의 힘(?)🤣ㅋㅋㅋㅋㅋㅋ #뀨디의시간은거꾸로간다 💕
3573,저때는 나름 멋있다고 한 스타일었을텐데
3574,하하하하하하하하하하하하하하하하하하 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎ#이영자 #장성규인간 #장성규최근사람 #장성규사람된거인정
3575,(신기)
3576,근데 사람이 아니면 뭐였대요?^^개가될 상이었대요?^^
3577,통통 튀고 어려 보여요😣
3578,ㅋㅋㅋㅋㅋㅋㅌㅋ
3579,천의 얼굴을 가진 싸나이 장성귴ㅋㅋㅋ
3580,ㅋㅋㅋㅋㅋㅋㄱㄲㅋㄱㄱㅋㅋㅋㅋㅋㅋ
3581,ㅋㅎㅋㅎㅋㅎㅋㅎㅋㅎㅌㅎㅎㅋ
3582,ㅋㅎㅎㅋㅎㅋㅋㅋㅋㅋㅋ
3583,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㄲㄲㄲㅌㄱㅋㅋㅋ
3584,ㅋㅋㅋㄱㅋㄱㅋㄱㅋㅋㅋㄱㅋㄱㅋㄱㅋㄱㅋㄱㄱㅋㄱㅋㄱㅋㄱㅋㄱㄱㅋㄱㅋㄱㅋㄱㅋㅋ
3585,팥이 왕창들어가서 유명한 찐빵 같네요...
3586,와.... 요괴...
3587,형 친구가 키우는 고슴도치 로꼬 같아요
3588,비주얼이 시대를 앞서 나갓네요
3589,유미님 찐사랑 인정 ㅎ
3590,머리 ㅋㅋㅋㅋㅋㅋㅋ
3591,이영자인줄...
3592,영자언니...
3593,여.....영자누님?
3594,감스트 아님?
