,댓글
922,잌ㅋㅋㅋ그래도 육해군은 조금 무서워서요 ㅎㅎ 차악으로 가겠습니다
923,난 몇달차이가 이렇게 큰줄몰랏다
924,죄송합니다 ㅜ 잘몰랐네요..
925,화상면접은 거의 붙는대서.. 되지 않을까..? ㅜㅜ
926,오히려 조아~
927,감사합니다~^^7
928,웅
929,ㅇㅇ
930,망했네 야발ㄹ
931,즐겁냐 나는 괴롭다
932,키링 없으면 키링
933,무조건 키링이야
934,구찌목도리 구찌 티나는거면 못하고다닐듯 ㅠ
935,다른 보기는 없어?
936,보통 4000 넘으면 높다 하는듯
937,중견도 있고 공기업도 있어 돈이 다는 아니지만
938,4000 넘으면 많은듯 공기업도 메이저 soc나 금공 아니면 저 정도 안 주거든
939,증권사나 은행도 사천 넘는데 꽤 있고 현차나 삼성 같은 대기업도 초봉 오천 넘지
940,대겹현직 인사팀 초봉 영끌 4500 계약연봉은 4070
941,공기업도 석사 연구직 생각하면 4000넘기는데는 꽤 있을듯?
942,금공 4000넘음
943,대기업 아니면 4천 주는곳 없겠지?
944,대기업 아니면 힘들긴 하겟지..만 없진 않은듯
945,영끌 기준임? 아님 계약 연봉기준임?
946,헐 공기업 돈 많이주네 ㄷㄷ 몰랐어
947,아니 저렇게 주는 공기업도 있다고 다 그렇다는게 아니라....
948,인항사 한전 5대발전빼면 거의 없지
949,ㅋㅋㅋ이건 매학기 올라오고 논란인데 바뀌질 않네ㅋㅋㅋ한쪽에 우선순위 주는게 평등이면 다른 한쪽은 쌉불평등인데 뭐냐 이게
950,나라가 이 꼴이잖아... 학교라고 별 수 있겠어...
951,장학금 사유가 여자라서ㅋㅋ
952,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ저도 받았지만 진짜 지원할때 역겨웠음 심지어 여자 지원자 미달나서 여자만 다시모집함 이게 말임?
953,하.. 이런글에 같이 분노했었는데 에타정지당함 ㅠㅠ
954,??? : 기울어진 운동장을 바로잡기 위함입니다
955,이런거엔 귀신같이 침묵하고 편익 누리는 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
956,내가 여자라고 뭐 하자 있는 것도 아니고...에휴....성별말고 순수하게 능력으로 봐주는게 그렇게 힘든가
957,공순이들은 모두 리사수를 본받도록
958,"이것도 충격이지만, 여성부가 저런 조건으로 장학금을 지원한거면, 이게 창녀지원금보다야 도움될꺼같네"
959,저것뿐만 아니라 여성공학도만 나갈수있는 대회 따로있음 ㅎ
960,진짜 같잖네..
961,"특허권 보유자, 대회입상자, 장애인보다 더 높은 가산점 받는게 여성인데 무슨 문제라도??"
962,이건 여자들도 기분 나빠야 하는거 아니야?
963,야발
964,잘못태어났누...
965,삭제된 댓글입니다.
966,공기업에서 장애인 의무적으로 한두명씩 뽑는 그런거랑 일맥상통하는 제도인거야?
967,공대 전화기에서 여자비율이 5:2 자체도 안될건데 ㅋㅋㅋㅋ 요즘 신입학 애들은 그나마 늘었긴하던데 그래도
968,나도 여자로 태어날껄 ㄲㅂ
969,"정상적인 주장이나 논리는 위선이고, 단지 여성혜택,우대를 위해서만 노력하는 거 알잖아?? 옳은 논리가 받아들여지지 않는 중국같은 나라가 되어가는거같아서 참 씁쓸하다."
970,리사 쑤!
971,남편수집가 리사쑤 만세!
972,여자가 장애인보다 지적 능력이 떨어졌뉴 ㅠㅠㅠㅠ
973,ㅇㅇ기분나쁨 지능형안티로 욕먹게하는거 같고 빡침
974,뭐라는거ㅋㅋㅋㅋ
975,핀트 못잡는거보니 넌 될애는 아닌가보다 ㅋㅋ
976,이런거 보면 진짜 여성들을 덜떨어진 사람으로 보는거 같아서 기분나쁨
977,여자=장애인 나라 수듄
978,8:1 정도
979,연락ㄱㄱ
980,기계13학번
981,누구?
982,울 아빠만 봐도 꽤 있는 거 같아욥...
983,케바케입니다
984,"많아요 아주 많습니다. 케바케가 아니라 그냥 앞뒤 꽉 안 막히신 그런 분들 찾는게 행운인 수준,,,교육계에 계시는 어쩌면 시대적 변화에 가장 민감하신(?) 그리고 접촉을 많이 하시는 교수님들 중에서도 그런 분들 찾는게 쉬운 일이 아닌데, 사회는 어떻겠어요"
985,너무 많습니다. 그냥 본인이 최대한 유연해지면서 거기에 맞추는게 베스트입니다.
986,우리과사 그리고 행정실 일처리만 봐도 그래..
987,대부분이라고 생각하면 마음편함
988,아 그런가요...사회는 좆같은 곳이군요??
989,익명인데 같은 사람으로요
990,ㅇㅋ 감사해요
991,춥다고ㅗ오오오ㅗ오
992,ㅇㅈㅇㅈ 코트만 입어야지ㅠㅠ
993,몇점이 잘 나온 건지 모르겟어여...
994,쪽지주세요
995,저두요 ..
996,보냈습니다
997,넹
998,아니 다 알지 핏이다름
999,흠 완전다르겐아녀도 실제보다 말라보이게? 잘입는애들 잇긴하징 근데 그걸 속인정도라고 하긴그렇공ㅋㅋㅋ
1000,손을 보면 암
1001,통통의 기준이 뭐양
1002,관심있으면 자세히봄 - 알게됨
1003,남자애들 둔해도 다 알아 그냥 말을 안할뿐이지
1004,그치 휴 괜히 걱정햇네 통통인간 의도치않게 누군가를 속인줄
1005,생각이 기여웤ㅋㅋㅋㅋㅋㅋㅋㅋ
1006,오예 합법적 꾸밈 정도로 정리
1007,어..음.... 허벅지 붙는 거..?
1008,앗. 긴장타고 살빼야하낭
1009,내말은.... 그냥 자기만족을위해 그러는거라면 열심히 가리면되는데 누군가를 겨냥한거라면..? 그사람도 너한테 마음이 있다 - 자세히봄 마음이 없다 - 대충봄 결국 누구한테 잘보여야하는거라면 살을빼는쪽이 맞아.. 남자사 둔하다고는 하지만 몸매하나는 기가막히게 볼걸..?
1010,그럼 지금 호감보이는 건 통통한 거 아는데도! 호감인 거라구 할 수 잇을까
1011,응응 당연하지! 근데 거기서 더 날씬해지고 이뻐진다면? 겜 오버-
1012,( ᵒ̴̶̷̥́ _ᵒ̴̶̷̣̥̀ ) 넵 안일해지지않겟읍니다
1013,이틀인가 3일전에 시즌끝나서 바뀜
1014,근데 또 익숙해지면 할만할듯
1015,짱깨st
1016,재미를 떠나서 이번패치는 용납이 안된다ㅋㅋ쓸큰지에 용들어간거 보고 바로 한숨나오더라ㅎㅎ..
1017,중국물 진하게먹음 난 걍 안할란다 시발.. 중국겜은 하는거 아니야
1018,시즌 바뀐건 아는데 템 하고 상점창 왜이럼 개이상하게 바꼈네
1019,많이 조잡하긴 하더라
1020,ㅇㅇㅇㅇ
1021,ㅇ
1022,내년에 입겠구만
1023,염병
1024,마동석이다아아아아아아
1025,아빠 발힘 좋드라
1026,ㄱㄴㄲ... 담주로 잘못돼있는 거 아닌가ㅠ
1027,그니까...
1028,진짜 다음주고 과제기한 밀렸으면..
1029,오 이제 영상 되는거 같아요
1030,자고싶은데... 기다려야하나
1031,어떠케ㅠ 과제도 이 영상인거 같은데
1032,진짜ㅠㅠ 설마 11:45까지 기다려야하나ㅠ
1033,메일보내보자.. 답장은 안오지만 반영은 해주시더라..
1034,글구 다음주꺼도 잘못 돼있어ㅠ
1035,오호.. 그건 몰랐네..
1036,이제 된대요!
1037,감사합니다~~
1038,감사합니당 !
1039,그만괴롭혀 좀 ㅋㅋㅋ
1040,일주일 지나고는 제발 손대지 마 그럼...
1041,ㄱㅇㅈ
1042,ㄴㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
1043,ㅋㅋㅋㅋㅋㅋㅋㅋ
1044,ㅋㅋㅋㅋㅋㅋ 개웃기넼ㅋ
1045,체대 육상수업이에요!
1046,준
1047,식
1048,엄
1049,엄
1050,엄
1051,엄
1052,마~
1053,가
1054,섬그늘에 ~
1055,흐엉 엄마
1056,나이스샷
1057,나도..
1058,ㅋㅋㅋㅋㅋㅋㅋ 오우...
1059,지금 운행 안할걸?
1060,지하철타
1061,그러게ㅠㅠ안 하더라ㅠㅠㅠ
1062,안 그래도 지하철 타구 와써..ㅠ
1063,엥 학교서 갈라면 7000번 타면 되긴 하는데..
1064,삭제된 댓글입니다.
1065,와 ㅋㅋㅋ 걸어서 아주대;;;; 미쳣떠리
1066,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ돌아올땐 버스라도 타지 !
1067,아주대 아주 멀어
1068,와 미쳤다 왕복으로 걸어갔다온거임?
1069,꽁새벽에 마라톤을 했네
1070,잠안와서 4시에 출발했다가 지금 돌아왓어...
1071,설마 걸어서 간거야....?
1072,ㅇㅇ;;
1073,리스펙한다. 수원 토박이지민 그런 도전은 안하는데ㅋㅋㅋㅋ 걸어서 가려면 거리가 좀 되기는 하지
1074,가는건 무난했는데 오는게 힘들더라...
1075,왜 갑자기 시비야
1076,싸이코패스네
1077,영통 <<<<< 아주대부근 ㅇㅈ? ㅋㅋㅋㅋㅋ
1078,아주 병신
1079,익3일상생활 가능해?
1080,앤더슨벨
1081,로엠
1082,한섭 팩토리 아울렛!
1083,미쏘
1084,자라
1085,리스트 쉬스미스 인터넷으로 사면 저렴하게 가능해요!
1086,참고로 좋은 코트들 2월 달에 사면 위에 적힌 백화점 브랜드 반값으로 살 수 있어요:)
1087,헐 나도 방금 다방 보고 옴 ㅋㅋㅋㅋㅋ
1088,호옥시나 기숙사 되면 어쩌지 하는 망상중 ㅠ
1089,난 기숙사 2년썼는데 매번 룸메랑 안맞아서 힘들어서 올해는 자취하기로함...ㅠ 그래서 자취로망 거하게 세우는중...ㅋㅋㅋㅋ
1090,아침먹고 다시자기 개꿀
1091,든든~하게 속 채우고 노곤노곤~ 하니 잠이 솔~솔 오지
1092,설마 외출까지 했는데 다시 자겠음
1093,설마가 사람재운다
1094,안해봄? 아침먹고 잠 ㅈㄴ 잘오는디 ㅋㅋㅋ
1095,와 ㅈㄴ 스트레스겠다
1096,법이 좀 웃긴게 시끄럽다고 윗집 찾아가면 불법이래요..
1097,그런애들 진심 죠패야하는데
1098,자 이제 시작이야
1099,내 꿈을~~
1100,좌빨은 중국 너무 좋아함
1101,본인 좌빨인데 중국 ㅈㄴ싫어함
1102,좌빨은 중국 너무 좋아함
1103,본인 좌빨인데 중국 ㅈㄴ싫어함
1104,ㄴㄴ
1105,5쓰는데 뭐 굳이? 가격 생각하면 se살듯
1106,놉 그정도 가격차이만큼 메리트없음. 나도 5쓰는중인데 이거살때 se있었으면 고민도안하고 se샀을듯
1107,보고싶다
1108,아프다
1109,헤어진지 얼마나 됐길래ㅜ
1110,나야나야
1111,짱깨
1112,왜 불러
1113,신입생들안쓰러...
1114,나도 그래 ㅠㅠ 공대생이지만...
1115,"천부적 재능은 어찌할 수 없지만 기술적인 실력처럼 감각이나 센스도 훈련하면 따라잡을 수 있는 부분이라고 생각합니다. 과거에는 인프라가 부족해서 천부적인 재능이 가장 빛을 보는 시대였지만, 지금은 누구든 마음만 먹으면 좋은 자료와 훌륭한 예술을 찾아볼 수 있습니다. 트랜드와 질좋은 자료들을 매일 찾아보고 배우면 언젠가는 극복 할 수 있을겁니다! 대부분의 재능을 가진 사람들의 단점은 쉽게 게을러진다는 점입니다. 그 부분을 꾸준한 노력을 매꿀 수 있습니다. 물론 부지런한 천재도 얼마든지 있습니다. 그러므로 노력을 게을리 하지맙시다! :) 예술은 경쟁이 아니라 생각합니다. 천재는 천재만의 예술을 할테고, 당신은 당신만의 예술을 할 수 있을거에요."
1116,"넘 멋있어요 ㅠㅠ 과제하다가 힘들어서 누웠는데, 동기부여돼서 다시 과제하러 갑니다 :-) ♡"
1117,오 막줄 띵언
1118,나도
1119,나두 ㅜㅜ 폰만 보는중
1120,삭제된 댓글입니다.
1121,왜안자!!!!!
1122,돌겠다
1123,책이라도 읽어봐... 내일 일찍일어나야하는거 아니면 그냥 놀아..!
1124,양 1000만마리만 새보셈
1125,술 마시자
1126,술 마시자
1127,나 여자임 님도 여자?
1128,응 ㅋㅋ 근데 방금 술먹고 들어옴
1129,아 아쉽쓰
1130,나중에 마시고 싶을때 쪽지햄 나도 여자랑 술마시구 싶다
1131,ㅇㅇ 가능
1132,서천동
1133,해봅시다 전문의입니다
1134,쪽지ㄱㄱ
1135,ㅋㅋ무슨과 전문이세요
1136,고민이있는데 상담해주실 분 게신가요 과 입니다!
1137,합격! 바로 상담하러갑니다
1138,혹시 쪽지 오신분이세요?
1139,둘다 고인물 + 핵 개많은 존망겜임
1140,옵치
1141,다양한 국적 유저들이랑 대화하려면 에이펙스 레전드를 해서 일본인을 만나거나 카스 글옵을 해서 러시아 일본 대만 동남아 다 만나거나... 근데 둘다 무너져 가는데
1142,ㅋㅋㅋㅋㅋㅋ 아 하지 말까 그냥
1143,"저 둘은 정말 아니고 메이져 게임들중에 롤, 메이플 이런것도 하기 싫으면 차라리 스팀게임을 해 재밌는거 널리고 널려써"
1144,나 약간 다양한 국적의(?)유저들이랑 대화?하고 싶어서ㅋㅋㅋㅋ게임하는것도 커서... 스팀게임은 혼자하는거 아니야?
1145,스팀이 최대 규모의 온라인 게임 유통 플랫폼인데.. 배그도 스팀이고.. 아직도 상위권인지는 모르겠다
1146,아 그러네 앜ㅋㅋㅋ혼자하는게 익명1혼자한다는게 아니라....게임을 혼자한다는 뜻이었어ㅠㅠ테트리스처럼...ㅜㅜ
1147,스팀 알고있었는데 게임 잘 안해서ㅠ헷갈렸다..
1148,학점애매한사람들 기준?
1149,나 전자인데도 백수행인걸요
1150,학점 3.5넘고 취준 제때만 해도 아직은 그럭저럭 잘 가는편임
1151,“예전에 비하면” 인거지
1152,전화기라도 삼성같은 대겹 들가려면 4.0은 나와야하는듯
1153,저도 전자 4.3기준 3.7인데도 서류에서 힘듭니다
1154,4.5기준 3.9 기계인데 올해 ㅈㄴ빡쎔
1155,만점 4.3?? 아님 4.5??기준인가요
1156,보통 4.5기준 말함
1157,요즘3.5?힘듬
1158,학점이 중요한게 아님
1159,ㅇㅇ 학점이 중요한게아님
1160,"인턴, 집내려간다, 대외활동하게되서, 교환학생, 군대, 시험준비"
1161,어학연숰ㅋㅋㅋㅋㅋㅋㅋ 일년에 어학연수 여러번 갔음
1162,일정이 있어서
1163,어차피 어떤 핑계를 대던 사장은 다 알고있음 ㅋㅋㅋ
1164,왜헤어졌는뎅
1165,헤어질때 너가 상처받았던거 생각해
1166,연락하지말고 접어
1167,지금 해봐
1168,마음가는대로 행동해보는게 괜찮을때도 있어
1169,내가 잘못하긴했어ㅠ술먹고 말 잘못해서 걔가 상처 받았거든
1170,헤어진지 얼마나돳는데?
1171,일주일정도ㅜㅠ
1172,연락해방
1173,했는데 거절하더라 인스타도 차단 당하고..ㅋㅋㅋ근데 며칠전에 차단 풀었더라고 이거 하나만으로 기대하면 안되겠지?
1174,궁금하긴 하니까 차단 풀은듯 .. 힘냉.... 잡고싶으면 그냥 마음 가는 대로 해 ..
1175,그랭 고마워ㅠㅠㅠ
1176,아무리 걔에 대해 안좋게 생각하려고 해도 좋았던거밖에 안떠올라..
1177,하..접고 싶은데 마음이 안따라줘
1178,왜안자
1179,모하구있어
1180,잠은 죽어서 잘거거든 🤓
1181,그발언 좀 멋졌어
1182,sEx
1183,나라면 성형 씨게 한다
1184,남? 여?
1185,ㄴㄴ성형하면 돼 나도 발품팔아서 용됌
1186,남자여도 못생긴건 서러운데 여자면 얼마나 힘드실지...사실 저희는 전생에 너무 잘 살아서 신이 난이도 올려서 그런 거 아닐까요..
1187,맞아 존나 운동도 하고 해야 겠다 씨발 서러워서 못
1188,해먹겠네 욕해서 미안><
1189,아니야 이해해. 이겨내자 친구야
1190,응 고마워!
1191,이게 왜 궁금?
1192,그르게 왜 궁금하지
1193,중성임
1194,ㅜㅜ 공감된다
1195,야 너도 힘내 내가 존나 억울해서라도 잘 살아야겠음 씨발 욕해서 미안
1196,그리고 남잔 워낙 안꾸미는 사람들 많아서 너가 몸 만들고 옷 머리 스타일링 신경쓰면 평균 이상은 못할 수가 없음... 화장도 티안나게 하고
1197,담생엔 남자로 태어나볼게
1198,그래도 댓글 ㄱㅅ 뭐라도 해야지 이렇게 억울하게 살순없지
1199,아 중성이라길래 남잔줄 알앗어 나도 여잔데 성형하구 시술 많이하고 애들사이에서 나름 잘 꾸민다는 소리 들어! 솔직히 다이어트+적절한 성형 하면 아무리 못해도 이쁘다 소리는 들을텐데...?
1200,"본인한테 필요한 시술이 뭔지, 그리고 본인한테 어울릴 원장&성형외과 찾아서 발품 손품 많이 팔아봐야돼! 나도 티안나게 나한테 어울리게 다 고쳤어~~ 근데 엄마도 어딜 고쳤는지 잘 모르셔 ㅋㅋ"
1201,응!!! 고마워! 열심히 알아보겠어! 화장도 열심히 배우고 이제 집에서 힉힉호모리짓 하는 거그만두고 밖에도 자주 나가고 해야지! 좋은하루 보내!!
1202,넵 감사합니다 저 새벽엔 억울했는데 생각해보니까 제가이렇게 생겨먹었는데 잘사는거야말로 날 이렇게 만든 누군가(없을확률이 five 9)에게 엿먹이는 최선의 방법임을 깨달았어요 ㅈㄴ억울해서라도 잘살아보려고요 호호 익명님 좋은 하루 되새요!!
1203,헉 ㅋㅋ 그렇다고 타겟이 제가 되면 안됩니다. 저는 아군이예요. 쓰니님 기분 좋아보여서 저도 기분 좋네요. 좋은 하루 되세요!
1204,요즘은 다 하더라. 오픽을 더 많이하는 추세긴하지만
1205,"오픽은 사기업, 토익은 공기업 아님?"
1206,한그릇 뚞딲이네
1207,어서 자자
1208,나
1209,나! 내가 남자였으면 좀 잘생겼을거 같다 ㅎㅎㅎㅎ
1210,ㅅ
1211,나
1212,나
1213,와 많구나
1214,ㅋㅋㅋㅋㅋㅋ진짜야?
1215,"그러엄,,"
1216,군대가야지 친구야..ㅜ
1217,군대안가요..
1218,음 그럼 알바 하는건 어때? 사실 이거 말곤 만날 기회가 없지 않나..? 요즘시국에
1219,그치그치..근데 알바시간이 애매하고 구하기가 힘들어ㅜㅜ
1220,어.. 홍보게시판 보면 몇개 올라오긴 하던데...!!
1221,아니면 나랑 하자 😗
1222,알바?그럴까 나 학교근처 안살아서ㅜ
1223,ㅜ 틈새공략 실패쓰.. 알바 잘 구하면 좋겠다! 응원해 😁
1224,웅웅 고마워🥺
1225,동아리 ㄱㄱ
1226,그만하고 군대가자..
1227,잘생긴 애들은 알아서 잘 만나던데 ㅋㅋㅋㅌ
1228,난 여중여고나와서 대학생활 기대했는데 비대면이야 알바도안해서 접점도없다
1229,말하는거만봐도 오ㅑ 없는지 알거같어..
1230,지금 들어가도 활동 해..?? 사실 하려고 하긴 했는데 이거때문에 고민중 ㅜㅜ
1231,활동하는 동아리 꽤 있던데? 한번 알아보고 ㄱㄱㄱ
1232,오.... 그래야겠다 ㅠ 고마워 😊
1233,2달전에 전역했다 ^-^ 1.우리는 자유민주주의를 수호하며 조국통일의 역군이 된다.
1234,"1,2학년때 모했어 20학번도아니고"
1235,1학년 마치고 군대갔는데.. 1학년때 일단 과동아리 밖에 안하고 교양은 ㅜ 그때 성격이 너무 찐따같아서 조용히 들었어 😂
1236,그르쿤
1237,ㅋㅋ못생겨서 그래
1238,그럼 나랑 접점을 만들어 보자
1239,ㅋㅋㅋㅋㅋ 익4 답장 없음
1240,ㅜ 말하는게 어때서
1241,나는 2학년부터 근데 점점 더 어려워지는게..
1242,난 항상 어려워.. 그날그날 습득하고 안넘어가면 그냥 어렵던데
1243,2학년이지만 2학년부터 전공수가 압도적으로 많아져서...
1244,2학년? 근데 3학년때는 더 어려워짐
1245,3학년이 피크야 4학년으로서 말한다잉
1246,우리과는 처음 얼굴보는 진로상담 교수님한테 써달라해도 적당히 잘 써주시던데
1247,혿시 무슨 과 이신지 물어봐도 될까요..??
1248,널 많이 많이 사랑한 내가 아픈가봐.....
1249,그래서 지금 이렇구나
1250,너무나 많이 사랑한 죄ㅠ
1251,포기하면 편하더라 하
1252,그래도 나는 왜일까 널 놓지 못한다...
1253,ㅠㅠ 더 좋은 인연이 생길꺼야....!!
1254,요놈 걸렸네 아프구나
1255,ㅋㅋㅋㅋㅋㅋㅋ 그노래아직도듣는구나 나도아직도듣는뎅👏
1256,나도 ㅎ
1257,잠실
1258,행궁동
1259,잠실어디욤?
1260,권태기가 와서
1261,"60대에도 황혼이별하는데,,"
1262,복합적이지..
1263,알면서 물어 ㅜㅜ
1264,투애니원의 Hate You를 듣고 오시는걸 추천드립니다. 잘 설명해줘요...
1265,인생관이 넘달랏던것
1266,상대방 단점을 안고 가다가 더 이상 안되겠다 느껴질때
1267,듣고왔는데 제얘기인줄...... 감사합니다
1268,그래서 헤어졌는데 너무 후회돼요 다시잡을까요..?
1269,전 할수 있는건 다 하는 편이에요
1270,세라
1271,"백화점에 10만초면 이쁜거 없다고봐야해.., 특히 지금 겨울인데 fs시즌 구두들은 괜찮은거 다 30-40 만원대야"
1272,내가 전에 세라에서 부츠 사봤는데 겨울거라서 그런 지 30만원은 넘게 줬었어! 백화점 구두는 기본 20넘고 시작할거야
1273,돈이 부족할거가타....ㅠㅠ
1274,10만원 힘들고 백화점이면 30만원대 안에서 봐야함 난 바바라 추천
1275,세라도 홈페이지 보니까 가격이 천차만별이네!
1276,계절 안 맞추고 그냥 구두사준다해도 20만원대. 내가 꽃신 받을 때 남친이랑 백화점 다 돌아댕겨봤었어.
1277,아 진짜?? 브랜드는 어디였어?
1278,삭제된 댓글입니다.
1279,테이블 위로 올라가서 매력발산하고 번따하러 다니면 됨
1280,마음에 드는분 앞에서 트월킹 조지센
1281,그.. 잘생기면... 알아서 합석 됩니다(꿀팁)
1282,트월킹 출 줄 모르고 잘생기진 않았지만 얼굴에 철판깔고 말하는 건 잘합니다! 그냥 냅다 앉아서 예쁘다하면 될까요?
1283,상대방이 싫은 티 내면 더 들이대지 마세요 진짜 부담스러우니까 적당히 센스있게
1284,말 잘하시면 잘생긴 친구 한명 데려가세요! 그럼 밸런스 ㅅㅌㅊ
1285,합석을 하고 싶어요!!!
1286,냅다 앉아서 예쁘다고 하는게 말 못하는 거예요
1287,ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ
1288,나
1289,나
1290,정문은 돈 내지
1291,정문은 내고 외대앞에서 타면 안냄
1292,ㅇㅇ
1293,ㅋㅋ 뭔소리들이여 정문에서 타서 학교 들어갈때 안내도 되는데
1294,뭐야 정문에서 타면 돈내야돼
1295,ㅋㅋㅋ 뭔소리임 정문에서는 타면 돈내야함
1296,혹쉬 워크맨봤나여
1297,"우수아니고 상위나 최상위가 좋아요 진심 현장실습 팀장님이 직접 보여주시면서 상위나 최상위로 가라고 그랬어요! 저현장실습 한곳도 우수였는데 존나 힘들었고든요,,"
1298,아뇨? 거기에 뭐가 나오나요?
1299,아 저번주 워크맨에서 잡코리아 광고하길래 그거보셨나하구
1300,아아 아니요...ㅠ
1301,나도.. 코노는 가봤는데 왠지 목욕탕은 못가겠음
1302,좀 답답하면 바디 스크럽 써보세요... 저도 목욕탕 죽돌이였는데 바디스크럽 쓰면서 위로중입니다....
1303,그 난 약간 미니 풀장...? 사서 입욕제 풀어서 쓰는데 나름 괜찮앙...
1304,쿠팡에 간이욕조 추천..
1305,정 너무 가고싶으면 새벽 5시? 오픈 시간 맞춰서 아무도 옶을때 후다닥 갓다와.. 우리엄마는 가지말래도 꼬박꼬박 다니더라
1306,남자에요? 같이 가요.. 저도 목욕탕 사랑..
1307,ㅠㅠ좀 더 참아야겠죠..?ㅠㅠ 찜질방 묙욕탕 때밀이 시급..ㅠ
1308,욕조있으면 욕조라도 큐
1309,엄마도 새벽에 목욕탕 개장시간 맞춰서 가심
1310,학관 우체국?
1311,학관 우체국 택배 해요!! 저 보내봤아요!
1312,아징짜여?? 감삼다ㅠ
1313,편지는 부쳐봤는데 택배도 되지 않을까여..?ㅠ
1314,택배 접수도 하죠??? 학관 우체국에서??
1315,아아 ㅠㅠ 감사해용
1316,허얼 감사합니다 ㅠㅠㅠㅠ
1317,ㄹㅇㅋㅋ
1318,심지어 딱 1시간30분만 열고 바로 닫는 과목있음ㅋㅋㅋ
1319,너도 이런과목잇냐 하 좆같당
1320,ㅇㅇ ㄹㅇㅋㅋ
1321,진짜로...? 개 충격적이다
1322,ㅇㅇ 10시반에 열고 12시에 닫음ㅋㅋㅋㅋㅋ 존ㄴ 심각한건 1분이라도 못들으면 90퍼여도 지각없이 결석처리됨
1323,뭐하는 교수냐? 나보다 더한 교수가 있네... 진짜 학생 괴롭히고싶어하는거같음
1324,십분 늦었다고 90퍼로 결석되는 기분... 진짜 개같음
1325,나 수업 이래 딱 1시간 15분 수업시간에만 열람 가능...
1326,진짜 개속상하다 알림도 안떠서 깜빡해ㅛ다고 결석...후..
1327,내가 듣는 과목은 1시간 15분 열어놓음 ㅋㅋㅋ...심지어 강의시간도 1시간? 정도라서 중간에 문제생기면 ㅈ댐 98퍼인가 그정도 못 넘기면 자동결석처리인거 공감 ㅋㅋㅋ...이럴바에 그냥 실강을 하지...
1328,저욤
1329,https://open.kakao.com/o/sDOxKsGc
1330,여기있어요~~
1331,너무간단한 거라서 피식할수이써요...ㅠㅠ
1332,평타
1333,ㅍㅅㅌㅊ
1334,이게 평타라니.. ㅜ 나는 ㅎㅌㅊ네
1335,위에 다 과탑들이냨ㅋㅋㅋㅋ
1336,평타의 정석이네... 그런데 그 A가 에제 에이쁠이면 평타 보다 살짝 위.... 교양까지 다 A대면 ㅆㅅㅌㅊ
1337,"익명1이 헛소리임. 99퍼 확률로 1,2학년일 가능성 농후. 3,4학년 올라가면 그말 안나올거임. 그래도 평타로 여기면 그 사람이 상위10퍼"
1338,3학년인데 취업시장 기준으로는 평타 아님? 살짝 나은 정도거나? 어차피 ㅎㅌㅊ는 같은 경쟁구도에 놓이지도 않잖아 ㅋㅋㅋㅋ
1339,취업은 교양 필요 없고 전공성적만 3.5/4.3 넘기면 끝임 반박시 문
1340,탐탐
1341,한수원붙음?
1342,학기말에 재직증명서 다시 제출해야돼요. 이직하시면 말씀드리고 취업계 다시 내셔야 할 듯 싶네요. 확실한건 과사로~
1343,헤완얼
1344,타마시
1345,제발 카미야 미정쌤
1346,타마시 오수쌤!!
1347,무조건 카미야가...타마시는 걸러
1348,한 때는 헤어스타일에 집착했지만 다양한 경험 끝에 깨달았지 ㅠㅠ
1349,궁금하지 않은 내용까지 알려주셔서 감사합니다!
1350,감사합니당
1351,오 거긴 어디있는곳인가요 추천감사합니당
1352,정문 건너 쥬씨 건물 3층 화두나 타마시에서 얼마 안멀어요
1353,한번 믿고 여기서 잘라볼게요 추천감사합니다 많른 도움이 됬어용
1354,예약도 심지어 거의다차셨네요 기대된당
1355,윗분 추천듣고 새로운곳 한번 예약했어요 ㅠㅠ 추천 감사합니당
1356,작가님 농부가정에서 자라시고 농사인가 목장인가 하려고 하셨던걸로 아는데
1357,브라더도 재밌긴한데 확실히 리메이크가 더 정교하고 의미도 깊어요
1358,브라더후드는 원작에서 스토리가 파생된거고 리메이크는 원작 그래로 이어가는 겁니다
1359,위에 다들 잘못알고 계시네요.. 브라더후드가 원작입니다. 원작애니메이션이 방영당시 원작(만화) 연재보다 빨라 중반부 부터 독자적인 내용으로 만들어졌어요. 그래서 더 나중에 나온 브라더후드가 원작이고 '원작'애니메이션은 사실 원작이 아닙니다.
1360,ㄷㄷ 근데 어떻게 이렇게 까지 만드신거지... 깜짝깜짝 놀라
1361,아니 진짜 설정도 대박이고 과학관련 얘기들으면 자꾸 강연금 생각ㄱ나 너무 명작이라 잊어버리고 다시 보고싶다
1362,브라더후드랑 두개 다봤나요? 브라더로 입문해서 보고있는중인데 재밌네요 ㅋㅋㅋㅋㅋㅋ
1363,넹 둘다보고 극장판도 보고나무위키도 정독하고 외전도 보고 다봣서요
1364,오오오오 아직 저는 볼게많아요 부럽죠? ㅋㅋㅋㅋㅋ
1365,ㅎ ..전 다른명작 찾으러갈랍니다..
