,댓글
411,항상 응원합니다. 지치지 마시고 끝까지 버티셔서 해내세요~~ 화이팅!!!!! 사랑합니다 대통령님~~~❤️❤️❤️❤️
412,👏
413,👍💙💙💙💙💙
414,🙌
415,존경합니다 건강하세요❤️❤️❤️
416,GVNG
417,드릴게 무한한 지지와 하트밖에 없네요😍💙💙💙💙💙💙💙💙💙💙💙
418,대한민국 국익을 위해 열심히 하세요 반중친미 다 같이 합니다 대한민국 산다 기업도산다 국민도산다 국익을 위해 필요한 반중친미 ..그리고 고토수복 갑니다
419,사랑하는 대통령님 짱♡♡♡♡♡♡♡
420,문재인 정부 그리고 대통령님을 응원합니다!!
421,좋은소식 고맙습니다. 또 반복되는 계절입니다. 방역으로 엄중한 시기에 지리적 조건 계절풍 국내미세먼지 발생까지 힘들꺼예요. 우리집은 처제한테 선믈받은 공기청정기 한대 두고 농도 모니터링하며 따른걸 평상시에 작동하며 아마도 서민이 사는집중 미세먼지에 대해서는 최상의 상태를 유지하고 있을거예요. 저는 그동안 생각하고 느꼈던 생각 노하우를 포함해서 알려주고 싶어요. 그래서 다시 차분히 시작하고있어요. 싸구려 지식인지는 모르겠으나 난... 내가족 딸은 서울소재 기숙사에 있어 매걱정이지만
422,존경하는 대통령님~^^항상응원합니다♡건강하세요~👍👍👍❤️❤️❤️
423,🤙🤙🤙🤙🤙
424,Yevemeee a coreaaaa vrg😭👊
425,"요식업 협회에 공문으로 대한민국 모든 식당에서 커피숍에서 마실때 먹을때는 대화 하지 못하도록 하고 단 한마디 라도 하고자 하면 마스크를 착용 하고 말을 하도록 하고 이를 위반시 500만원의 벌칙금을 부과 운영자는 1000만원 벌칙금을 부과 하고 신고자에게는 100만원의 포상금을 지급한다고 하는 경고문을 대한민국 모든 식당에 커피숍에 부착 하도록 하길 바랍니다. 이렇게 할때 코로나19를 예방할수 있으며 대한민국의 모든 상점들을 오픈 하여 자영업자들이 내수경제를 활성화 하도록 해야 합니다.
토요일 일요에 마스크 단속않으려면 하는 이유는 낮과 주5일만 마스크하라는건가 싶네요! 시청 민원실에서도 애매하다하는 답을 들은 만큼요! 경찰 공무원 전부 단속요으로 하고 신고 하면 즉식 출동하여 24시간 단속 할때 보다 좋은 결과가 있습니다.
이렇게 하지 않는한 경제 회복 꿈깨세요.
할려면 제대로 똑바로 하시길 충고 합니다.
지금 한국은 나오는. 감염자 수자보다 숨어 있는 감염자가 지금의 수치 보다 10배이상 있다. 한국도 미국처럼 유럽처럼되는것은 시간 문제다. 그동안 한국 방역이미지가 사라지는 것은 시간 문제다. 그리되면 경제가 추락 하는 것도 시간 문제다."
426,내가 태어나 살고있는 한국은 최대의 황금기구나🔥🔥🔥
427,👍👍👍💖🇰🇷💖🇺🇾
428,👏👏👏🔥🔥
429,훌륭하시네요^^ 어떤 지도자가 되는가에 따라 나라의 운명이 달라짐을
430,대한민국 화이팅!!! 문재인 정부 화이팅!!
431,ㅡㅡ?
432,든든한 리더! 응원합니다
433,❤️
434,우리 대통령님 화이팅!!!!👏👏👏👏👏
435,대통령님 건강 잘 챙기시길 바랍니다^^ 존경하고~사랑헙니다^^
436,👏👏👏👏👏항상 응원합니다~^^ 😍😍😍😍
437,우리대통령님 최고!!응원함니다
438,#IMF 발표--코로나 극한 상황 속에서도 🇰🇷한국 #GDP_세계TOP10탈환! 💪💪💪 오늘도 외칩니다! #이문덕😍💪💪💪💙💙💙💙💙💙💙💙💙
439,💙사랑해요 문재인 당신없이 못살아💙
440,건강하십시요. 사랑하고 항상 지지 합니다.
441,❤️❤️❤️❤️
442,💙💙💙역시💙💙💙 My President 💙💙💙
443,👏👏👏👍👍👍
444,❤️
445,❤️
